,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U521,NAND2X1,((! (((! net_392) | (! net_629)) & ((! net_393) | (! net_592)))) | (! (! net_48))),"['net_392', 'net_393', 'net_48', 'net_592', 'net_629']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U522,NAND2X1,((! (((! net_392) | (! net_630)) & ((! net_393) | (! net_593)))) | (! (! net_164))),"['net_164', 'net_392', 'net_393', 'net_593', 'net_630']","[0.5625, 0.1875, 0.1875, 0.1875, 0.1875]",0.2625,0.1875,5
0,U523,INVX0,(! ((! net_199) | (! net_379))),"['net_199', 'net_379']","[0.5, 0.5]",0.5,0.5,2
0,U524,NAND2X1,((! (((! net_392) | (! net_631)) & ((! net_393) | (! net_608)))) | (! (! net_165))),"['net_165', 'net_392', 'net_393', 'net_608', 'net_631']","[0.5625, 0.1875, 0.1875, 0.1875, 0.1875]",0.2625,0.1875,5
0,U525,INVX0,(! ((! net_200) | (! net_205))),"['net_200', 'net_205']","[0.5, 0.5]",0.5,0.5,2
0,U526,AOI22X1,(((! (net_256 & net_405)) | (! net_629)) & ((! ((! net_391) | ((! net_394) | ((! net_213) | (! net_367))))) | (! net_592))),"['net_213', 'net_256', 'net_367', 'net_391', 'net_394', 'net_405', 'net_592', 'net_629']","[0.0546875, 0.1328125, 0.0546875, 0.0546875, 0.0546875, 0.1328125, 0.8203125, 0.1328125]",0.1796875,0.09375,8
0,U527,AOI22X1,(((! (net_256 & net_405)) | (! net_630)) & ((! ((! net_391) | ((! net_394) | ((! net_213) | (! net_367))))) | (! net_593))),"['net_213', 'net_256', 'net_367', 'net_391', 'net_394', 'net_405', 'net_593', 'net_630']","[0.0546875, 0.1328125, 0.0546875, 0.0546875, 0.0546875, 0.1328125, 0.8203125, 0.1328125]",0.1796875,0.09375,8
0,U528,AOI22X1,(((! (net_256 & net_405)) | (! net_631)) & ((! ((! net_391) | ((! net_394) | ((! net_213) | (! net_367))))) | (! net_608))),"['net_213', 'net_256', 'net_367', 'net_391', 'net_394', 'net_405', 'net_608', 'net_631']","[0.0546875, 0.1328125, 0.0546875, 0.0546875, 0.0546875, 0.1328125, 0.8203125, 0.1328125]",0.1796875,0.09375,8
0,U529,AOI22X1,(((! (net_256 & net_405)) | (! net_632)) & ((! ((! net_391) | ((! net_394) | ((! net_213) | (! net_367))))) | (! net_594))),"['net_213', 'net_256', 'net_367', 'net_391', 'net_394', 'net_405', 'net_594', 'net_632']","[0.0546875, 0.1328125, 0.0546875, 0.0546875, 0.0546875, 0.1328125, 0.8203125, 0.1328125]",0.1796875,0.09375,8
0,U530,XOR2X1,(((! net_201) | (! net_204)) ^ (((! net_392) | (! net_632)) & ((! net_393) | (! net_594)))),"['net_201', 'net_204', 'net_392', 'net_393', 'net_594', 'net_632']","[0.5, 0.5, 0.375, 0.375, 0.375, 0.375]",0.4166666666666667,0.375,6
0,U531,XOR2X1,(((! net_200) | (! net_205)) ^ (((! net_392) | (! net_631)) & ((! net_393) | (! net_608)))),"['net_200', 'net_205', 'net_392', 'net_393', 'net_608', 'net_631']","[0.5, 0.5, 0.375, 0.375, 0.375, 0.375]",0.4166666666666667,0.375,6
0,U532,XOR2X1,(((! net_199) | (! net_379)) ^ (((! net_392) | (! net_630)) & ((! net_393) | (! net_593)))),"['net_199', 'net_379', 'net_392', 'net_393', 'net_593', 'net_630']","[0.5, 0.5, 0.375, 0.375, 0.375, 0.375]",0.4166666666666667,0.375,6
0,U533,XOR2X1,((((! net_392) | (! net_629)) & ((! net_393) | (! net_592))) ^ ((net_392 & net_628) | (net_393 & net_591))),"['net_392', 'net_393', 'net_591', 'net_592', 'net_628', 'net_629']","[0.4375, 0.4375, 0.375, 0.375, 0.375, 0.375]",0.3958333333333333,0.375,6
0,U534,MUX21X1,(((! net_378) & net_608) | (((net_208 & net_209) | ((net_169 & net_210) | (net_211 & net_631))) & (! (! net_378)))),"['net_169', 'net_208', 'net_209', 'net_210', 'net_211', 'net_378', 'net_608', 'net_631']","[0.140625, 0.140625, 0.140625, 0.140625, 0.140625, 0.5, 0.5, 0.140625]",0.23046875,0.140625,8
0,U535,AO222X1,((((! net_467) & ((! net_608) & ((! net_594) & (! net_607)))) & ((! net_265) | ((! net_365) | (! net_366)))) | (((net_165 ^ net_201) & ((! net_212) | (! net_213))) | (((net_336 & net_372) | ((((! net_467) & ((! net_608) & ((! net_594) & (! net_607)))) & net_390) | net_322)) & net_631))),"['net_165', 'net_201', 'net_212', 'net_213', 'net_265', 'net_322', 'net_336', 'net_365', 'net_366', 'net_372', 'net_390', 'net_467', 'net_594', 'net_607', 'net_608', 'net_631']","[0.4775, 0.488, 0.161, 0.1591, 0.0051, 0.2147, 0.0716, 0.0056, 0.0058, 0.0713, 0.0009, 0.0496, 0.0489, 0.0462, 0.0456, 0.3672]",0.13863125,0.060450000000000004,16
0,U536,NAND2X0,((! (((! net_339) | (! net_389)) & (((! net_361) | (! net_390)) & (! net_255)))) | (! ((! net_258) & (! net_397)))),"['net_255', 'net_258', 'net_339', 'net_361', 'net_389', 'net_390', 'net_397']","[0.140625, 0.140625, 0.046875, 0.046875, 0.046875, 0.046875, 0.140625]",0.08705357142857142,0.046875,7
0,U537,MUX21X1,(((! net_378) & net_607) | (((net_211 & net_633) | ((net_171 & net_215) | net_216)) & (! (! net_378)))),"['net_171', 'net_211', 'net_215', 'net_216', 'net_378', 'net_607', 'net_633']","[0.09375, 0.09375, 0.09375, 0.28125, 0.5, 0.5, 0.09375]",0.23660714285714285,0.09375,7
0,U538,AO221X1,((((net_336 & net_372) | ((net_208 & net_390) | net_322)) & net_633) | (((net_198 ^ net_49) & ((! net_212) | ((! net_387) | (! net_388)))) | (! net_385))),"['net_198', 'net_208', 'net_212', 'net_322', 'net_336', 'net_372', 'net_385', 'net_387', 'net_388', 'net_390', 'net_49', 'net_633']","[0.2802734375, 0.0263671875, 0.0400390625, 0.0791015625, 0.0263671875, 0.0263671875, 0.3603515625, 0.0400390625, 0.0400390625, 0.0263671875, 0.2802734375, 0.2021484375]",0.11897786458333333,0.0400390625,12
0,U539,AO22X1,(((net_225 & (net_223 & net_224)) & net_625) | (((! (net_225 & (net_223 & net_224))) & (! net_222)) & (net_624 ^ net_625))),"['net_222', 'net_223', 'net_224', 'net_225', 'net_624', 'net_625']","[0.4375, 0.125, 0.125, 0.125, 0.4375, 0.5625]",0.3020833333333333,0.28125,6
0,U540,MUX21X1,((((! (net_225 & (net_223 & net_224))) & (! net_222)) & net_52) | ((net_225 & (net_223 & net_224)) & (! net_52))),"['net_222', 'net_223', 'net_224', 'net_225', 'net_52']","[0.4375, 0.1875, 0.1875, 0.1875, 0.5625]",0.3125,0.1875,5
0,U541,AO22X1,(((net_225 & (net_223 & net_224)) & net_626) | (((! (net_225 & (net_223 & net_224))) & (! net_222)) & (net_626 ^ net_637))),"['net_222', 'net_223', 'net_224', 'net_225', 'net_626', 'net_637']","[0.4375, 0.125, 0.125, 0.125, 0.5625, 0.4375]",0.3020833333333333,0.28125,6
0,U542,AO22X1,(((net_225 & (net_223 & net_224)) & net_627) | (((! (net_225 & (net_223 & net_224))) & (! net_222)) & (net_627 ^ net_638))),"['net_222', 'net_223', 'net_224', 'net_225', 'net_627', 'net_638']","[0.4375, 0.125, 0.125, 0.125, 0.5625, 0.4375]",0.3020833333333333,0.28125,6
0,U543,MUX21X1,(((net_218 & net_639) & net_55) | (((net_218 & net_221) | net_217) & (! net_55))),"['net_217', 'net_218', 'net_221', 'net_55', 'net_639']","[0.375, 0.375, 0.125, 0.5, 0.25]",0.325,0.375,5
0,U544,AND2X1,(((! net_217) & (! net_222)) & (net_627 & net_638)),"['net_217', 'net_222', 'net_627', 'net_638']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U545,AO21X1,((((! (net_225 & (net_223 & net_224))) & (! net_222)) & (! net_639)) | (net_225 & (net_223 & net_224))),"['net_222', 'net_223', 'net_224', 'net_225', 'net_639']","[0.4375, 0.1875, 0.1875, 0.1875, 0.4375]",0.2875,0.1875,5
0,U546,INVX0,(! (net_627 & net_638)),"['net_627', 'net_638']","[0.5, 0.5]",0.5,0.5,2
0,U547,NOR2X0,((! (net_225 & (net_223 & net_224))) & (! ((! net_227) & (! net_256)))),"['net_223', 'net_224', 'net_225', 'net_227', 'net_256']","[0.1875, 0.1875, 0.1875, 0.4375, 0.4375]",0.2875,0.1875,5
0,U548,AND3X1,(((! net_364) & (! net_392)) & (((! net_208) | (! net_226)) & ((! net_208) | (! net_372)))),"['net_208', 'net_226', 'net_364', 'net_372', 'net_392']","[0.1875, 0.0625, 0.3125, 0.0625, 0.3125]",0.1875,0.1875,5
0,U549,NAND2X0,((! ((! net_467) & ((! net_608) & ((! net_594) & (! net_607))))) | (! ((net_227 & net_228) | net_229))),"['net_227', 'net_228', 'net_229', 'net_467', 'net_594', 'net_607', 'net_608']","[0.015625, 0.015625, 0.046875, 0.078125, 0.078125, 0.078125, 0.078125]",0.05580357142857143,0.078125,7
0,U550,AO21X1,(((! net_319) & ((! net_463) | ((! net_462) | ((! net_460) | (! net_461))))) | (! net_387)),"['net_319', 'net_387', 'net_460', 'net_461', 'net_462', 'net_463']","[0.46875, 0.53125, 0.03125, 0.03125, 0.03125, 0.03125]",0.1875,0.03125,6
0,U551,NAND2X0,((! ((net_234 & net_235) | net_177)) | (! ((! net_234) | ((! net_232) | (! net_233))))),"['net_177', 'net_232', 'net_233', 'net_234', 'net_235']","[0.6875, 0.1875, 0.1875, 0.3125, 0.1875]",0.3125,0.1875,5
0,U552,NAND3X0,((! (! net_394)) | ((! ((! net_16) & (! net_17))) | (! (! net_389)))),"['net_16', 'net_17', 'net_389', 'net_394']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U553,AO21X1,(((! net_394) & (! net_232)) | net_177),"['net_177', 'net_232', 'net_394']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U554,AO22X1,(((! net_394) & ((! net_16) & (! net_238))) | (((! (! net_394)) | ((! net_16) & (! net_18))) & net_605)),"['net_16', 'net_18', 'net_238', 'net_394', 'net_605']","[0.3125, 0.0625, 0.1875, 0.4375, 0.5625]",0.3125,0.3125,5
0,U555,NOR2X0,((! net_16) & (! (net_427 & (net_18 | net_428)))),"['net_16', 'net_18', 'net_427', 'net_428']","[0.625, 0.125, 0.375, 0.125]",0.3125,0.25,4
0,U556,OAI21X1,((! (! net_394)) | ((! net_16) & (! net_18))),"['net_16', 'net_18', 'net_394']","[0.25, 0.25, 0.75]",0.4166666666666667,0.25,3
0,U557,NAND2X0,((! (! net_243)) | (! ((! net_242) | ((! net_183) | (! net_241))))),"['net_183', 'net_241', 'net_242', 'net_243']","[0.125, 0.125, 0.125, 0.875]",0.3125,0.125,4
0,U558,NAND3X0,((! (! net_364)) | ((! net_183) | (! ((! net_444) | ((! net_172) | (! net_174)))))),"['net_172', 'net_174', 'net_183', 'net_364', 'net_444']","[0.0625, 0.0625, 0.4375, 0.4375, 0.0625]",0.2125,0.0625,5
0,U559,INVX0,(! ((! net_241) & (! net_611))),"['net_241', 'net_611']","[0.5, 0.5]",0.5,0.5,2
0,U560,MUX21X1,((((! net_241) & (! net_611)) & net_51) | (net_604 & (! ((! net_241) & (! net_611))))),"['net_241', 'net_51', 'net_604', 'net_611']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U561,MUX21X1,((((! net_241) & (! net_611)) & net_50) | (net_603 & (! ((! net_241) & (! net_611))))),"['net_241', 'net_50', 'net_603', 'net_611']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U562,MUX21X1,(((! net_254) & net_619) | ((! net_249) & (! net_619))),"['net_249', 'net_254', 'net_619']","[0.5, 0.5, 0.5]",0.5,0.5,3
0,U563,MUX21X1,((((net_244 & net_248) | net_245) & net_623) | (((! net_248) & (! net_249)) & (! net_623))),"['net_244', 'net_245', 'net_248', 'net_249', 'net_623']","[0.125, 0.375, 0.375, 0.25, 0.625]",0.35,0.375,5
0,U564,AO21X1,(((! net_249) & (! net_636)) | (! net_254)),"['net_249', 'net_254', 'net_636']","[0.25, 0.75, 0.25]",0.4166666666666667,0.25,3
0,U565,NOR2X0,((! (! net_636)) & (! ((! net_253) | (! net_254)))),"['net_253', 'net_254', 'net_636']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U566,INVX0,(! (net_622 & net_635)),"['net_622', 'net_635']","[0.5, 0.5]",0.5,0.5,2
0,U567,AO22X1,(((! net_249) & (net_622 ^ net_635)) | ((! net_254) & net_622)),"['net_249', 'net_254', 'net_622', 'net_635']","[0.375, 0.375, 0.625, 0.375]",0.4375,0.375,4
0,U568,AO222X1,(((net_174 & (net_268 & (net_266 & net_267))) & net_622) | ((((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))) & net_602) | (((net_437 & net_443) | net_243) & net_627))),"['net_174', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443', 'net_602', 'net_622', 'net_627']","[0.04296875, 0.36328125, 0.04296875, 0.04296875, 0.04296875, 0.12109375, 0.12109375, 0.3515625, 0.04296875, 0.60546875]",0.177734375,0.08203125,10
0,U569,AO22X1,(((! net_249) & (net_621 ^ net_634)) | ((! net_254) & net_621)),"['net_249', 'net_254', 'net_621', 'net_634']","[0.375, 0.375, 0.625, 0.375]",0.4375,0.375,4
0,U570,AO222X1,(((net_174 & (net_268 & (net_266 & net_267))) & net_621) | ((((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))) & net_601) | (((net_437 & net_443) | net_243) & net_626))),"['net_174', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443', 'net_601', 'net_621', 'net_626']","[0.04296875, 0.36328125, 0.04296875, 0.04296875, 0.04296875, 0.12109375, 0.12109375, 0.3515625, 0.04296875, 0.60546875]",0.177734375,0.08203125,10
0,U571,AO22X1,(((! net_249) & (net_619 ^ net_620)) | ((! net_254) & net_620)),"['net_249', 'net_254', 'net_619', 'net_620']","[0.375, 0.375, 0.375, 0.625]",0.4375,0.375,4
0,U572,INVX0,(! ((! net_253) | (! net_254))),"['net_253', 'net_254']","[0.5, 0.5]",0.5,0.5,2
0,U573,NAND2X0,((! ((net_228 & net_255) | net_256)) | (! ((net_208 & net_257) | net_243))),"['net_208', 'net_228', 'net_243', 'net_255', 'net_256', 'net_257']","[0.15625, 0.15625, 0.46875, 0.15625, 0.46875, 0.15625]",0.2604166666666667,0.15625,6
0,U574,AO21X1,((((! net_463) | ((! net_462) | ((! net_460) | (! net_461)))) & (! net_391)) | (! net_380)),"['net_380', 'net_391', 'net_460', 'net_461', 'net_462', 'net_463']","[0.53125, 0.46875, 0.03125, 0.03125, 0.03125, 0.03125]",0.1875,0.03125,6
0,U575,INVX0,(! ((net_208 & net_257) | net_243)),"['net_208', 'net_243', 'net_257']","[0.25, 0.75, 0.25]",0.4166666666666667,0.25,3
0,U576,AO21X1,((((! net_467) & ((! net_608) & ((! net_594) & (! net_607)))) & ((net_228 & net_256) | net_255)) | ((! net_241) & (! net_611))),"['net_228', 'net_241', 'net_255', 'net_256', 'net_467', 'net_594', 'net_607', 'net_608', 'net_611']","[0.01171875, 0.48046875, 0.03515625, 0.01171875, 0.05859375, 0.05859375, 0.05859375, 0.05859375, 0.48046875]",0.13932291666666666,0.05859375,9
0,U577,AO21X1,((((! net_463) | ((! net_462) | ((! net_460) | (! net_461)))) & (! net_380)) | (! net_391)),"['net_380', 'net_391', 'net_460', 'net_461', 'net_462', 'net_463']","[0.46875, 0.53125, 0.03125, 0.03125, 0.03125, 0.03125]",0.1875,0.03125,6
0,U578,MUX21X1,((((! net_222) | ((! net_320) | (! net_337))) & ((net_208 & net_335) | ((net_234 & net_336) | net_329))) | (net_30 & (! ((net_208 & net_335) | ((net_234 & net_336) | net_329))))),"['net_208', 'net_222', 'net_234', 'net_30', 'net_320', 'net_329', 'net_335', 'net_336', 'net_337']","[0.09375, 0.1796875, 0.09375, 0.28125, 0.1796875, 0.28125, 0.09375, 0.09375, 0.1796875]",0.1640625,0.1796875,9
0,U579,MUX21X1,((((! net_259) & (! net_262)) & net_29) | (((! net_265) | ((! net_263) | (! net_264))) & (! ((! net_259) & (! net_262))))),"['net_259', 'net_262', 'net_263', 'net_264', 'net_265', 'net_29']","[0.25, 0.25, 0.1875, 0.1875, 0.1875, 0.25]",0.21875,0.21875,6
0,U580,NOR2X0,((! ((net_208 & net_335) | ((net_234 & net_336) | net_329))) & (! ((net_208 & net_363) | net_364))),"['net_208', 'net_234', 'net_329', 'net_335', 'net_336', 'net_363', 'net_364']","[0.140625, 0.078125, 0.234375, 0.046875, 0.078125, 0.046875, 0.234375]",0.12276785714285714,0.078125,7
0,U581,NAND3X0,((! (! net_258)) | ((! ((! net_456) | ((! net_174) | (! net_181)))) | (! ((! net_408) | ((! net_422) | ((! net_421) | (! net_611))))))),"['net_174', 'net_181', 'net_258', 'net_408', 'net_421', 'net_422', 'net_456', 'net_611']","[0.1171875, 0.1171875, 0.8203125, 0.0546875, 0.0546875, 0.0546875, 0.1171875, 0.0546875]",0.173828125,0.0859375,8
0,U582,AO222X1,(((net_174 & (net_268 & (net_266 & net_267))) & net_623) | ((net_191 & ((net_437 & net_443) | net_243)) | (((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))) & net_600))),"['net_174', 'net_191', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443', 'net_600', 'net_623']","[0.04296875, 0.60546875, 0.36328125, 0.04296875, 0.04296875, 0.04296875, 0.12109375, 0.12109375, 0.3515625, 0.04296875]",0.177734375,0.08203125,10
0,U583,AO222X1,(((net_174 & (net_268 & (net_266 & net_267))) & net_619) | ((((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))) & net_599) | (((net_437 & net_443) | net_243) & net_624))),"['net_174', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443', 'net_599', 'net_619', 'net_624']","[0.04296875, 0.36328125, 0.04296875, 0.04296875, 0.04296875, 0.12109375, 0.12109375, 0.3515625, 0.04296875, 0.60546875]",0.177734375,0.08203125,10
0,U584,AO222X1,(((net_174 & (net_268 & (net_266 & net_267))) & net_620) | ((((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))) & net_598) | (((net_437 & net_443) | net_243) & net_625))),"['net_174', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443', 'net_598', 'net_620', 'net_625']","[0.04296875, 0.36328125, 0.04296875, 0.04296875, 0.04296875, 0.12109375, 0.12109375, 0.3515625, 0.04296875, 0.60546875]",0.177734375,0.08203125,10
0,U585,NOR2X0,((! (net_174 & (net_268 & (net_266 & net_267)))) & (! ((net_437 & net_443) | net_243))),"['net_174', 'net_243', 'net_266', 'net_267', 'net_268', 'net_437', 'net_443']","[0.046875, 0.703125, 0.046875, 0.046875, 0.046875, 0.234375, 0.234375]",0.19419642857142858,0.046875,7
0,U586,AND4X1,(net_174 & (((! net_26) & (! net_610)) & (((net_611 & net_612) | (net_609 & (! net_612))) & ((! net_609) | (! net_611))))),"['net_174', 'net_26', 'net_609', 'net_610', 'net_611', 'net_612']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,6
0,U587,NOR2X0,((! net_26) & (! net_610)),"['net_26', 'net_610']","[0.5, 0.5]",0.5,0.5,2
0,U588,MUX21X1,((net_611 & net_612) | (net_609 & (! net_612))),"['net_609', 'net_611', 'net_612']","[0.5, 0.5, 0.5]",0.5,0.5,3
0,U589,MUX21X1,(((net_270 & net_271) & net_603) | (net_531 & (! (net_270 & net_271)))),"['net_270', 'net_271', 'net_531', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U590,MUX21X1,(((net_270 & net_271) & net_604) | (net_563 & (! (net_270 & net_271)))),"['net_270', 'net_271', 'net_563', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U591,AND2X1,((net_183 & net_310) & (net_598 & (net_176 & net_184))),"['net_176', 'net_183', 'net_184', 'net_310', 'net_598']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U592,MUX21X1,(((net_271 & net_273) & net_603) | (net_539 & (! (net_271 & net_273)))),"['net_271', 'net_273', 'net_539', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U593,MUX21X1,(((net_271 & net_273) & net_604) | (net_571 & (! (net_271 & net_273)))),"['net_271', 'net_273', 'net_571', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U594,AND2X1,((net_598 & (net_176 & net_184)) & (net_183 & net_312)),"['net_176', 'net_183', 'net_184', 'net_312', 'net_598']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U595,MUX21X1,(((net_271 & net_275) & net_603) | (net_547 & (! (net_271 & net_275)))),"['net_271', 'net_275', 'net_547', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U596,MUX21X1,(((net_271 & net_275) & net_604) | (net_579 & (! (net_271 & net_275)))),"['net_271', 'net_275', 'net_579', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U597,AND2X1,((net_598 & (net_176 & net_184)) & (net_183 & net_314)),"['net_176', 'net_183', 'net_184', 'net_314', 'net_598']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U598,MUX21X1,(((net_271 & net_277) & net_603) | (net_555 & (! (net_271 & net_277)))),"['net_271', 'net_277', 'net_555', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U599,MUX21X1,(((net_271 & net_277) & net_604) | (net_587 & (! (net_271 & net_277)))),"['net_271', 'net_277', 'net_587', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U600,AND2X1,((net_598 & (net_176 & net_184)) & (net_183 & net_323)),"['net_176', 'net_183', 'net_184', 'net_323', 'net_598']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U601,MUX21X1,(((net_270 & net_279) & net_603) | (net_532 & (! (net_270 & net_279)))),"['net_270', 'net_279', 'net_532', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U602,MUX21X1,(((net_270 & net_279) & net_604) | (net_564 & (! (net_270 & net_279)))),"['net_270', 'net_279', 'net_564', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U603,AND2X1,((net_183 & net_310) & (net_598 & (net_176 & net_599))),"['net_176', 'net_183', 'net_310', 'net_598', 'net_599']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U604,MUX21X1,(((net_273 & net_279) & net_603) | (net_540 & (! (net_273 & net_279)))),"['net_273', 'net_279', 'net_540', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U605,MUX21X1,(((net_273 & net_279) & net_604) | (net_572 & (! (net_273 & net_279)))),"['net_273', 'net_279', 'net_572', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U606,AND2X1,((net_183 & net_312) & (net_598 & (net_176 & net_599))),"['net_176', 'net_183', 'net_312', 'net_598', 'net_599']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U607,MUX21X1,(((net_275 & net_279) & net_603) | (net_548 & (! (net_275 & net_279)))),"['net_275', 'net_279', 'net_548', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U608,MUX21X1,(((net_275 & net_279) & net_604) | (net_580 & (! (net_275 & net_279)))),"['net_275', 'net_279', 'net_580', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U609,AND2X1,((net_183 & net_314) & (net_598 & (net_176 & net_599))),"['net_176', 'net_183', 'net_314', 'net_598', 'net_599']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U610,MUX21X1,(((net_277 & net_279) & net_603) | (net_556 & (! (net_277 & net_279)))),"['net_277', 'net_279', 'net_556', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U611,MUX21X1,(((net_277 & net_279) & net_604) | (net_588 & (! (net_277 & net_279)))),"['net_277', 'net_279', 'net_588', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U612,AND2X1,((net_183 & net_323) & (net_598 & (net_176 & net_599))),"['net_176', 'net_183', 'net_323', 'net_598', 'net_599']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U613,MUX21X1,(((net_270 & net_284) & net_603) | (net_525 & (! (net_270 & net_284)))),"['net_270', 'net_284', 'net_525', 'net_603']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U614,MUX21X1,(((net_270 & net_284) & net_604) | (net_557 & (! (net_270 & net_284)))),"['net_270', 'net_284', 'net_557', 'net_604']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U615,AND2X1,((net_183 & net_310) & (net_598 & (net_599 & net_601))),"['net_183', 'net_310', 'net_598', 'net_599', 'net_601']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
