,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U1563,INVX0,(! ((! net_2455) | (! net_427))),"['net_2455', 'net_427']","[0.5, 0.5]",0.5,0.5,2
0,U1564,INVX0,(! (! net_1956)),['net_1956'],[1.0],1.0,1.0,1
0,U1565,AO222X1,((((! net_2253) & net_2252) & (! net_2469)) | (((net_2282 & net_2285) & (! net_2465)) | ((net_2252 & net_2284) & net_923))),"['net_2252', 'net_2253', 'net_2282', 'net_2284', 'net_2285', 'net_2465', 'net_2469', 'net_923']","[0.3828125, 0.1640625, 0.1953125, 0.1640625, 0.1953125, 0.1953125, 0.1640625, 0.1640625]",0.203125,0.1796875,8
0,U1566,AND4X1,((net_1515 & net_2277) & ((! net_2493) & ((! net_2491) & (! net_2490)))),"['net_1515', 'net_2277', 'net_2490', 'net_2491', 'net_2493']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U1567,AO222X1,(((net_2252 & net_2284) & net_678) | (((! net_2273) & net_913) | (((! net_2253) & net_2252) & (! net_2468)))),"['net_2252', 'net_2253', 'net_2273', 'net_2284', 'net_2468', 'net_678', 'net_913']","[0.328125, 0.140625, 0.390625, 0.140625, 0.140625, 0.140625, 0.390625]",0.23883928571428573,0.140625,7
0,U1568,INVX0,(! (! net_2540)),['net_2540'],[1.0],1.0,1.0,1
0,U1569,INVX0,(! (! net_2539)),['net_2539'],[1.0],1.0,1.0,1
0,U1570,INVX0,(! (! net_1956)),['net_1956'],[1.0],1.0,1.0,1
0,U1571,AND2X1,((net_426 & (net_1561 & net_2483)) & ((! net_2489) & (! net_420))),"['net_1561', 'net_2483', 'net_2489', 'net_420', 'net_426']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U1572,NAND3X0,((! ((! net_2491) & (! net_424))) | ((! (! net_284)) | (! (! net_2493)))),"['net_2491', 'net_2493', 'net_284', 'net_424']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U1573,AND2X1,((net_1561 & (net_2483 & net_2488)) & ((! net_2489) & (! net_420))),"['net_1561', 'net_2483', 'net_2488', 'net_2489', 'net_420']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U1574,AO22X1,(((! net_2192) & ((! net_2489) & (! net_420))) | (((! net_420) & (! net_427)) & (! net_281))),"['net_2192', 'net_2489', 'net_281', 'net_420', 'net_427']","[0.1875, 0.1875, 0.1875, 0.4375, 0.1875]",0.2375,0.1875,5
0,U1575,AO22X1,(((! ((! net_1494) | (! net_529))) & ((net_2503 & net_2504) | (net_2505 & net_862))) | (((! net_1494) | (! net_529)) & (! (net_2047 ^ net_874)))),"['net_1494', 'net_2047', 'net_2503', 'net_2504', 'net_2505', 'net_529', 'net_862', 'net_874']","[0.25, 0.75, 0.09375, 0.09375, 0.09375, 0.25, 0.09375, 0.75]",0.296875,0.171875,8
0,U1576,AO221X1,(((! net_2273) & net_905) | (((net_2252 & net_2285) & (! net_2463)) | ((net_2220 & net_399) | ((net_2189 & net_390) | (net_2219 & net_923))))),"['net_2189', 'net_2219', 'net_2220', 'net_2252', 'net_2273', 'net_2285', 'net_2463', 'net_390', 'net_399', 'net_905', 'net_923']","[0.1845703125, 0.1845703125, 0.1845703125, 0.0791015625, 0.1845703125, 0.0791015625, 0.0791015625, 0.1845703125, 0.1845703125, 0.1845703125, 0.1845703125]",0.15580610795454544,0.1845703125,11
0,U1577,AO221X1,((((! net_2253) & net_2282) & (! net_2471)) | (((net_422 & (net_421 & (net_2282 & net_2286))) & (! net_2462)) | ((! net_2220) & ((! net_2181) & ((! net_2199) & (! net_2251)))))),"['net_2181', 'net_2199', 'net_2220', 'net_2251', 'net_2253', 'net_2282', 'net_2286', 'net_2462', 'net_2471', 'net_421', 'net_422']","[0.1064453125, 0.1064453125, 0.1064453125, 0.1064453125, 0.2197265625, 0.2783203125, 0.0439453125, 0.0439453125, 0.2197265625, 0.0439453125, 0.0439453125]",0.11993963068181818,0.1064453125,11
0,U1578,AOI22X1,(((! (! net_2273)) | (! net_675)) & ((! (net_2252 & net_2285)) | (! (! net_2450)))),"['net_2252', 'net_2273', 'net_2285', 'net_2450', 'net_675']","[0.1875, 0.4375, 0.1875, 0.1875, 0.4375]",0.2875,0.1875,5
0,U1579,AO221X1,(((net_2252 & net_2285) & (! net_2475)) | (((! net_2203) & net_978) | ((net_2219 & net_678) | ((net_1441 & net_913) | (net_2220 & net_2696))))),"['net_1441', 'net_2203', 'net_2219', 'net_2220', 'net_2252', 'net_2285', 'net_2475', 'net_2696', 'net_678', 'net_913', 'net_978']","[0.1845703125, 0.1845703125, 0.1845703125, 0.1845703125, 0.0791015625, 0.0791015625, 0.0791015625, 0.1845703125, 0.1845703125, 0.1845703125, 0.1845703125]",0.15580610795454544,0.1845703125,11
0,U1580,AO221X1,(((net_422 & (net_421 & (net_2282 & net_2286))) & (! net_2473)) | (((net_423 & (net_424 & (net_2111 & net_2282))) & net_805) | ((! net_2220) & ((! net_2181) & ((! net_2199) & (! net_2251)))))),"['net_2111', 'net_2181', 'net_2199', 'net_2220', 'net_2251', 'net_2282', 'net_2286', 'net_2473', 'net_421', 'net_422', 'net_423', 'net_424', 'net_805']","[0.054931640625, 0.117431640625, 0.117431640625, 0.117431640625, 0.117431640625, 0.113525390625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625]",0.07866962139423077,0.054931640625,13
0,U1581,AO221X1,(((net_2252 & net_2285) & (! net_2474)) | (((! net_2203) & net_744) | ((net_2219 & net_957) | ((net_1441 & net_792) | (net_2220 & net_401))))),"['net_1441', 'net_2203', 'net_2219', 'net_2220', 'net_2252', 'net_2285', 'net_2474', 'net_401', 'net_744', 'net_792', 'net_957']","[0.1845703125, 0.1845703125, 0.1845703125, 0.1845703125, 0.0791015625, 0.0791015625, 0.0791015625, 0.1845703125, 0.1845703125, 0.1845703125, 0.1845703125]",0.15580610795454544,0.1845703125,11
0,U1582,AO221X1,(((net_422 & (net_421 & (net_2282 & net_2286))) & (! net_2472)) | (((net_423 & (net_424 & (net_2111 & net_2282))) & net_515) | ((! net_2220) & ((! net_2181) & ((! net_2199) & (! net_2251)))))),"['net_2111', 'net_2181', 'net_2199', 'net_2220', 'net_2251', 'net_2282', 'net_2286', 'net_2472', 'net_421', 'net_422', 'net_423', 'net_424', 'net_515']","[0.054931640625, 0.117431640625, 0.117431640625, 0.117431640625, 0.117431640625, 0.113525390625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625, 0.054931640625]",0.07866962139423077,0.054931640625,13
0,U1583,AO222X1,((((! net_2253) & net_2252) & (! net_2470)) | (((net_2282 & net_2285) & (! net_2466)) | ((net_2252 & net_2284) & net_808))),"['net_2252', 'net_2253', 'net_2282', 'net_2284', 'net_2285', 'net_2466', 'net_2470', 'net_808']","[0.3828125, 0.1640625, 0.1953125, 0.1640625, 0.1953125, 0.1953125, 0.1640625, 0.1640625]",0.203125,0.1796875,8
0,U1584,OA22X1,(((! ((! net_2100) & net_933)) | (((! net_2517) | (! net_2518)) & ((! net_2519) | (! net_942)))) & (((! net_2100) & net_933) | net_2386)),"['net_2100', 'net_2386', 'net_2517', 'net_2518', 'net_2519', 'net_933', 'net_942']","[0.25, 0.75, 0.09375, 0.09375, 0.09375, 0.25, 0.09375]",0.23214285714285715,0.09375,7
0,U1585,AOI22X1,(((! (! net_2273)) | (! net_892)) & ((! (net_2252 & net_2285)) | (! (! net_2449)))),"['net_2252', 'net_2273', 'net_2285', 'net_2449', 'net_892']","[0.1875, 0.4375, 0.1875, 0.1875, 0.4375]",0.2875,0.1875,5
0,U1586,ISOLANDX1,((! (! net_2067)) & (! net_2052)),"['net_2052', 'net_2067']","[0.5, 0.5]",0.5,0.5,2
0,U1587,INVX0,(! ((! net_2497) & net_1397)),"['net_1397', 'net_2497']","[0.5, 0.5]",0.5,0.5,2
0,U1588,INVX0,(! (net_2543 & (net_2018 | net_2311))),"['net_2018', 'net_2311', 'net_2543']","[0.25, 0.25, 0.75]",0.4166666666666667,0.25,3
0,U1589,INVX0,(! (! net_2531)),['net_2531'],[1.0],1.0,1.0,1
0,U1590,NOR2X0,((! ((net_1111 & net_1165) | ((net_1406 & net_1915) | net_2173))) & (! ((net_1032 & net_1899) | ((net_1367 & net_2077) | net_2175)))),"['net_1032', 'net_1111', 'net_1165', 'net_1367', 'net_1406', 'net_1899', 'net_1915', 'net_2077', 'net_2173', 'net_2175']","[0.052734375, 0.052734375, 0.052734375, 0.052734375, 0.052734375, 0.052734375, 0.052734375, 0.052734375, 0.158203125, 0.158203125]",0.073828125,0.052734375,10
0,U1591,NAND2X0,((! ((! net_2502) | ((! net_2168) & (! net_2501)))) | (! (! net_2508))),"['net_2168', 'net_2501', 'net_2502', 'net_2508']","[0.125, 0.125, 0.375, 0.625]",0.3125,0.25,4
0,U1592,AOI22X1,(((! (net_2252 & net_2285)) | (! (! net_2448))) & ((! (net_2252 & net_2284)) | (! net_499))),"['net_2252', 'net_2284', 'net_2285', 'net_2448', 'net_499']","[0.4375, 0.1875, 0.1875, 0.1875, 0.1875]",0.2375,0.1875,5
0,U1593,NAND2X0,((! (! net_2075)) | (! net_522)),"['net_2075', 'net_522']","[0.5, 0.5]",0.5,0.5,2
0,U1594,AOI222X1,(((! (! net_2258)) | (! net_608)) & (((! (! net_2273)) | (! net_806)) & ((! (net_2252 & net_2285)) | (! (! net_2456))))),"['net_2252', 'net_2258', 'net_2273', 'net_2285', 'net_2456', 'net_608', 'net_806']","[0.140625, 0.328125, 0.328125, 0.140625, 0.140625, 0.328125, 0.328125]",0.24776785714285715,0.328125,7
0,U1595,AOI222X1,(((! (net_2282 & net_2285)) | (! (! net_2453))) & (((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) | (! net_712)) & ((! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! net_2279))) | (! net_543)))),"['net_2256', 'net_2279', 'net_2282', 'net_2285', 'net_2288', 'net_2453', 'net_2492', 'net_2493', 'net_543', 'net_712']","[0.0546875, 0.41015625, 0.18359375, 0.18359375, 0.0546875, 0.18359375, 0.0546875, 0.0546875, 0.41015625, 0.0546875]",0.164453125,0.119140625,10
0,U1596,INVX0,(! ((! net_2133) | ((! net_2132) | (! net_2494)))),"['net_2132', 'net_2133', 'net_2494']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U1597,NAND4X0,((! ((! net_829) & ((! net_728) & ((! net_2155) & (! net_867))))) | ((! ((! net_776) & ((! net_802) & (! net_873)))) | ((! ((! net_2159) | ((! net_2158) | ((! net_2156) | (! net_2157))))) | (! net_2356)))),"['net_2155', 'net_2156', 'net_2157', 'net_2158', 'net_2159', 'net_2356', 'net_728', 'net_776', 'net_802', 'net_829', 'net_867', 'net_873']","[0.00732421875, 0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125, 0.00732421875, 0.00732421875, 0.00732421875, 0.00732421875, 0.00732421875, 0.00732421875, 0.00732421875]",0.005045572916666667,0.00732421875,12
0,U1598,NAND2X0,((! net_2352) | (! net_295)),"['net_2352', 'net_295']","[0.5, 0.5]",0.5,0.5,2
0,U1599,INVX0,(! net_271),['net_271'],[1.0],1.0,1.0,1
0,U1600,INVX0,(! (! net_271)),['net_271'],[1.0],1.0,1.0,1
0,U1601,INVX0,(! net_329),['net_329'],[1.0],1.0,1.0,1
0,U1602,INVX0,(! (! net_329)),['net_329'],[1.0],1.0,1.0,1
0,U1603,INVX0,(! net_328),['net_328'],[1.0],1.0,1.0,1
0,U1604,INVX0,(! (! net_328)),['net_328'],[1.0],1.0,1.0,1
0,U1605,INVX0,(! net_327),['net_327'],[1.0],1.0,1.0,1
0,U1606,INVX0,(! (! net_327)),['net_327'],[1.0],1.0,1.0,1
0,U1607,INVX0,(! net_326),['net_326'],[1.0],1.0,1.0,1
0,U1608,INVX0,(! (! net_326)),['net_326'],[1.0],1.0,1.0,1
0,U1609,INVX0,(! net_325),['net_325'],[1.0],1.0,1.0,1
0,U1610,INVX0,(! (! net_325)),['net_325'],[1.0],1.0,1.0,1
0,U1611,INVX0,(! net_322),['net_322'],[1.0],1.0,1.0,1
0,U1612,INVX0,(! (! net_322)),['net_322'],[1.0],1.0,1.0,1
0,U1613,INVX0,(! net_317),['net_317'],[1.0],1.0,1.0,1
0,U1614,INVX0,(! (! net_317)),['net_317'],[1.0],1.0,1.0,1
0,U1615,INVX0,(! net_313),['net_313'],[1.0],1.0,1.0,1
0,U1616,INVX0,(! (! net_313)),['net_313'],[1.0],1.0,1.0,1
0,U1617,INVX0,(! net_309),['net_309'],[1.0],1.0,1.0,1
0,U1618,INVX0,(! (! net_309)),['net_309'],[1.0],1.0,1.0,1
0,U1619,INVX0,(! net_305),['net_305'],[1.0],1.0,1.0,1
0,U1620,INVX0,(! (! net_305)),['net_305'],[1.0],1.0,1.0,1
0,U1621,INVX0,(! net_301),['net_301'],[1.0],1.0,1.0,1
0,U1622,INVX0,(! (! net_301)),['net_301'],[1.0],1.0,1.0,1
0,U1623,INVX0,(! net_300),['net_300'],[1.0],1.0,1.0,1
0,U1624,INVX0,(! (! net_300)),['net_300'],[1.0],1.0,1.0,1
0,U1625,INVX0,(! net_299),['net_299'],[1.0],1.0,1.0,1
0,U1626,INVX0,(! (! net_299)),['net_299'],[1.0],1.0,1.0,1
0,U1627,INVX0,(! net_298),['net_298'],[1.0],1.0,1.0,1
0,U1628,INVX0,(! (! net_298)),['net_298'],[1.0],1.0,1.0,1
0,U1629,INVX0,(! net_278),['net_278'],[1.0],1.0,1.0,1
0,U1630,INVX0,(! (! net_278)),['net_278'],[1.0],1.0,1.0,1
0,U1631,INVX0,(! net_276),['net_276'],[1.0],1.0,1.0,1
0,U1632,INVX0,(! (! net_276)),['net_276'],[1.0],1.0,1.0,1
0,U1633,INVX0,(! net_275),['net_275'],[1.0],1.0,1.0,1
0,U1634,INVX0,(! (! net_275)),['net_275'],[1.0],1.0,1.0,1
0,U1635,INVX0,(! net_253),['net_253'],[1.0],1.0,1.0,1
0,U1636,INVX0,(! (! net_253)),['net_253'],[1.0],1.0,1.0,1
0,U1637,INVX0,(! net_266),['net_266'],[1.0],1.0,1.0,1
0,U1638,INVX0,(! (! net_266)),['net_266'],[1.0],1.0,1.0,1
0,U1639,INVX0,(! net_264),['net_264'],[1.0],1.0,1.0,1
0,U1640,INVX0,(! (! net_264)),['net_264'],[1.0],1.0,1.0,1
0,U1641,INVX0,(! net_263),['net_263'],[1.0],1.0,1.0,1
0,U1642,INVX0,(! (! net_263)),['net_263'],[1.0],1.0,1.0,1
0,U1643,INVX0,(! net_318),['net_318'],[1.0],1.0,1.0,1
0,U1644,INVX0,(! (! net_318)),['net_318'],[1.0],1.0,1.0,1
0,U1645,INVX0,(! net_320),['net_320'],[1.0],1.0,1.0,1
0,U1646,INVX0,(! (! net_320)),['net_320'],[1.0],1.0,1.0,1
0,U1647,INVX0,(! net_319),['net_319'],[1.0],1.0,1.0,1
0,U1648,INVX0,(! (! net_319)),['net_319'],[1.0],1.0,1.0,1
0,U1649,INVX0,(! net_296),['net_296'],[1.0],1.0,1.0,1
0,U1650,INVX0,(! (! net_296)),['net_296'],[1.0],1.0,1.0,1
0,U1651,INVX0,(! net_282),['net_282'],[1.0],1.0,1.0,1
0,U1652,INVX0,(! (! net_282)),['net_282'],[1.0],1.0,1.0,1
0,U1653,INVX0,(! net_259),['net_259'],[1.0],1.0,1.0,1
0,U1654,INVX0,(! (! net_259)),['net_259'],[1.0],1.0,1.0,1
0,U1655,INVX0,(! net_321),['net_321'],[1.0],1.0,1.0,1
0,U1656,INVX0,(! (! net_321)),['net_321'],[1.0],1.0,1.0,1
0,U1657,INVX0,(! net_316),['net_316'],[1.0],1.0,1.0,1
0,U1658,INVX0,(! (! net_316)),['net_316'],[1.0],1.0,1.0,1
0,U1659,INVX0,(! net_315),['net_315'],[1.0],1.0,1.0,1
0,U1660,INVX0,(! (! net_315)),['net_315'],[1.0],1.0,1.0,1
0,U1661,INVX0,(! net_307),['net_307'],[1.0],1.0,1.0,1
0,U1662,INVX0,(! (! net_307)),['net_307'],[1.0],1.0,1.0,1
0,U1663,INVX0,(! net_265),['net_265'],[1.0],1.0,1.0,1
0,U1664,INVX0,(! (! net_265)),['net_265'],[1.0],1.0,1.0,1
0,U1665,INVX0,(! net_308),['net_308'],[1.0],1.0,1.0,1
0,U1666,INVX0,(! (! net_308)),['net_308'],[1.0],1.0,1.0,1
0,U1667,INVX0,(! net_260),['net_260'],[1.0],1.0,1.0,1
0,U1668,INVX0,(! (! net_260)),['net_260'],[1.0],1.0,1.0,1
0,U1669,INVX0,(! net_323),['net_323'],[1.0],1.0,1.0,1
0,U1670,INVX0,(! (! net_323)),['net_323'],[1.0],1.0,1.0,1
0,U1671,INVX0,(! net_314),['net_314'],[1.0],1.0,1.0,1
0,U1672,INVX0,(! (! net_314)),['net_314'],[1.0],1.0,1.0,1
0,U1673,INVX0,(! net_312),['net_312'],[1.0],1.0,1.0,1
0,U1674,INVX0,(! (! net_312)),['net_312'],[1.0],1.0,1.0,1
0,U1675,INVX0,(! net_270),['net_270'],[1.0],1.0,1.0,1
0,U1676,INVX0,(! (! net_270)),['net_270'],[1.0],1.0,1.0,1
0,U1677,INVX0,(! net_269),['net_269'],[1.0],1.0,1.0,1
0,U1678,INVX0,(! (! net_269)),['net_269'],[1.0],1.0,1.0,1
0,U1679,INVX0,(! net_268),['net_268'],[1.0],1.0,1.0,1
0,U1680,INVX0,(! (! net_268)),['net_268'],[1.0],1.0,1.0,1
0,U1681,INVX0,(! net_267),['net_267'],[1.0],1.0,1.0,1
0,U1682,INVX0,(! (! net_267)),['net_267'],[1.0],1.0,1.0,1
0,U1683,INVX0,(! net_324),['net_324'],[1.0],1.0,1.0,1
0,U1684,INVX0,(! (! net_324)),['net_324'],[1.0],1.0,1.0,1
0,U1685,INVX0,(! net_311),['net_311'],[1.0],1.0,1.0,1
0,U1686,INVX0,(! (! net_311)),['net_311'],[1.0],1.0,1.0,1
0,U1687,INVX0,(! net_310),['net_310'],[1.0],1.0,1.0,1
0,U1688,INVX0,(! (! net_310)),['net_310'],[1.0],1.0,1.0,1
0,U1689,INVX0,(! net_262),['net_262'],[1.0],1.0,1.0,1
0,U1690,INVX0,(! (! net_262)),['net_262'],[1.0],1.0,1.0,1
0,U1691,INVX0,(! net_261),['net_261'],[1.0],1.0,1.0,1
0,U1692,INVX0,(! (! net_261)),['net_261'],[1.0],1.0,1.0,1
0,U1693,INVX0,(! net_297),['net_297'],[1.0],1.0,1.0,1
0,U1694,INVX0,(! (! net_297)),['net_297'],[1.0],1.0,1.0,1
0,U1695,INVX0,(! net_280),['net_280'],[1.0],1.0,1.0,1
0,U1696,INVX0,(! (! net_280)),['net_280'],[1.0],1.0,1.0,1
0,U1697,INVX0,(! net_279),['net_279'],[1.0],1.0,1.0,1
0,U1698,INVX0,(! (! net_279)),['net_279'],[1.0],1.0,1.0,1
0,U1699,INVX0,(! net_257),['net_257'],[1.0],1.0,1.0,1
0,U1700,INVX0,(! (! net_257)),['net_257'],[1.0],1.0,1.0,1
0,U1701,INVX0,(! net_256),['net_256'],[1.0],1.0,1.0,1
0,U1702,INVX0,(! (! net_256)),['net_256'],[1.0],1.0,1.0,1
0,U1703,INVX0,(! net_255),['net_255'],[1.0],1.0,1.0,1
0,U1704,INVX0,(! (! net_255)),['net_255'],[1.0],1.0,1.0,1
0,U1705,INVX0,(! net_254),['net_254'],[1.0],1.0,1.0,1
0,U1706,INVX0,(! (! net_254)),['net_254'],[1.0],1.0,1.0,1
0,U1707,INVX0,(! net_288),['net_288'],[1.0],1.0,1.0,1
0,U1708,INVX0,(! (! net_288)),['net_288'],[1.0],1.0,1.0,1
0,U1709,INVX0,(! net_281),['net_281'],[1.0],1.0,1.0,1
0,U1710,INVX0,(! (! net_281)),['net_281'],[1.0],1.0,1.0,1
0,U1711,INVX0,(! net_283),['net_283'],[1.0],1.0,1.0,1
0,U1712,INVX0,(! (! net_283)),['net_283'],[1.0],1.0,1.0,1
0,U1713,INVX0,(! net_303),['net_303'],[1.0],1.0,1.0,1
0,U1714,INVX0,(! (! net_303)),['net_303'],[1.0],1.0,1.0,1
0,U1715,INVX0,(! net_302),['net_302'],[1.0],1.0,1.0,1
0,U1716,INVX0,(! (! net_302)),['net_302'],[1.0],1.0,1.0,1
0,U1717,INVX0,(! net_289),['net_289'],[1.0],1.0,1.0,1
0,U1718,INVX0,(! (! net_289)),['net_289'],[1.0],1.0,1.0,1
0,U1719,INVX0,(! net_290),['net_290'],[1.0],1.0,1.0,1
0,U1720,INVX0,(! (! net_290)),['net_290'],[1.0],1.0,1.0,1
0,U1721,INVX0,(! net_287),['net_287'],[1.0],1.0,1.0,1
0,U1722,INVX0,(! (! net_287)),['net_287'],[1.0],1.0,1.0,1
0,U1723,INVX0,(! net_286),['net_286'],[1.0],1.0,1.0,1
0,U1724,INVX0,(! (! net_286)),['net_286'],[1.0],1.0,1.0,1
0,U1725,INVX0,(! net_284),['net_284'],[1.0],1.0,1.0,1
0,U1726,INVX0,(! (! net_284)),['net_284'],[1.0],1.0,1.0,1
0,U1727,INVX0,(! net_285),['net_285'],[1.0],1.0,1.0,1
0,U1728,INVX0,(! (! net_285)),['net_285'],[1.0],1.0,1.0,1
0,U1729,INVX0,(! (! net_2539)),['net_2539'],[1.0],1.0,1.0,1
0,U1730,NOR2X0,((! (net_2252 & net_2285)) & (! (net_2252 & net_2284))),"['net_2252', 'net_2284', 'net_2285']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U1731,NAND2X0,((! (net_1517 & net_2277)) | (! (net_2286 & (net_2492 & net_2493)))),"['net_1517', 'net_2277', 'net_2286', 'net_2492', 'net_2493']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U1732,NOR2X0,((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! (net_2111 & (net_2256 & net_2288)))),"['net_2111', 'net_2256', 'net_2288', 'net_2492', 'net_2493']","[0.1875, 0.3125, 0.3125, 0.0625, 0.0625]",0.1875,0.1875,5
0,U1733,NOR2X0,((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! net_2500)))),"['net_2256', 'net_2288', 'net_2492', 'net_2493', 'net_2500']","[0.0625, 0.0625, 0.0625, 0.0625, 0.9375]",0.2375,0.0625,5
0,U1734,AND4X1,((! net_285) & ((! net_284) & ((net_2110 & net_2277) & ((! net_2491) & (! net_424))))),"['net_2110', 'net_2277', 'net_2491', 'net_284', 'net_285', 'net_424']","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",0.03125,0.03125,6
0,U1735,AOI222X1,(((! ((! net_2188) & net_2275)) | (! net_853)) & (((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) | (! net_752)) & ((! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! net_2279))) | (! net_809)))),"['net_2188', 'net_2256', 'net_2275', 'net_2279', 'net_2288', 'net_2492', 'net_2493', 'net_752', 'net_809', 'net_853']","[0.18359375, 0.0546875, 0.18359375, 0.41015625, 0.0546875, 0.0546875, 0.0546875, 0.0546875, 0.41015625, 0.18359375]",0.164453125,0.119140625,10
0,U1736,AOI222X1,(((! ((! net_2188) & net_2275)) | (! net_625)) & (((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) | (! net_732)) & ((! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! net_2279))) | (! net_934)))),"['net_2188', 'net_2256', 'net_2275', 'net_2279', 'net_2288', 'net_2492', 'net_2493', 'net_625', 'net_732', 'net_934']","[0.18359375, 0.0546875, 0.18359375, 0.41015625, 0.0546875, 0.0546875, 0.0546875, 0.18359375, 0.0546875, 0.41015625]",0.164453125,0.119140625,10
