,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U3834,INVX0,(! net_3948),['net_3948'],[1.0],1.0,1.0,1
0,U3835,INVX0,(! net_5611),['net_5611'],[1.0],1.0,1.0,1
0,U3836,INVX0,(! net_5604),['net_5604'],[1.0],1.0,1.0,1
0,U3837,INVX0,(! net_5605),['net_5605'],[1.0],1.0,1.0,1
0,U3838,NAND3X0,((! net_5784) | ((! net_5782) | (! net_5783))),"['net_5782', 'net_5783', 'net_5784']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U3839,AND2X1,(net_3452 & net_3456),"['net_3452', 'net_3456']","[0.5, 0.5]",0.5,0.5,2
0,U3840,AND2X1,(net_3386 & net_3390),"['net_3386', 'net_3390']","[0.5, 0.5]",0.5,0.5,2
0,U3841,NAND2X0,((! net_1648) | (! net_1690)),"['net_1648', 'net_1690']","[0.5, 0.5]",0.5,0.5,2
0,U3842,NAND2X0,((! net_1362) | (! net_1403)),"['net_1362', 'net_1403']","[0.5, 0.5]",0.5,0.5,2
0,U3843,NAND2X0,((! net_647) | (! net_650)),"['net_647', 'net_650']","[0.5, 0.5]",0.5,0.5,2
0,U3844,NAND2X0,((! net_1691) | (! net_5946)),"['net_1691', 'net_5946']","[0.5, 0.5]",0.5,0.5,2
0,U3845,NAND3X0,((! net_5789) | ((! net_5787) | (! net_5788))),"['net_5787', 'net_5788', 'net_5789']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U3846,NAND2X0,((! net_1404) | (! net_521)),"['net_1404', 'net_521']","[0.5, 0.5]",0.5,0.5,2
0,U3847,NAND2X0,((! net_1405) | (! net_5951)),"['net_1405', 'net_5951']","[0.5, 0.5]",0.5,0.5,2
0,U3848,NAND3X0,((! net_5792) | ((! net_5790) | (! net_5791))),"['net_5790', 'net_5791', 'net_5792']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U3850,NAND2X0,((! net_5919) | (! net_5961)),"['net_5919', 'net_5961']","[0.5, 0.5]",0.5,0.5,2
0,U3851,AND2X1,(net_3802 & net_3982),"['net_3802', 'net_3982']","[0.5, 0.5]",0.5,0.5,2
0,U3852,AND2X1,(net_3829 & net_3997),"['net_3829', 'net_3997']","[0.5, 0.5]",0.5,0.5,2
0,U3853,OR2X1,(net_1722 | net_4727),"['net_1722', 'net_4727']","[0.5, 0.5]",0.5,0.5,2
0,U3854,OR2X1,(net_1436 | net_4730),"['net_1436', 'net_4730']","[0.5, 0.5]",0.5,0.5,2
0,U3855,OR2X1,(net_4736 | net_867),"['net_4736', 'net_867']","[0.5, 0.5]",0.5,0.5,2
0,U3863,NAND2X1,((! net_4476) | (! net_869)),"['net_4476', 'net_869']","[0.5, 0.5]",0.5,0.5,2
0,U3864,NAND2X1,((! net_1724) | (! net_4464)),"['net_1724', 'net_4464']","[0.5, 0.5]",0.5,0.5,2
0,U3865,NAND2X1,((! net_1438) | (! net_4468)),"['net_1438', 'net_4468']","[0.5, 0.5]",0.5,0.5,2
0,U3866,INVX0,(! net_3609),['net_3609'],[1.0],1.0,1.0,1
0,U3867,NOR2X0,((! net_680) & (! net_681)),"['net_680', 'net_681']","[0.5, 0.5]",0.5,0.5,2
0,U3868,NAND2X0,((! net_1148) | (! net_5182)),"['net_1148', 'net_5182']","[0.5, 0.5]",0.5,0.5,2
0,U3869,NAND2X0,((! net_1150) | (! net_4992)),"['net_1150', 'net_4992']","[0.5, 0.5]",0.5,0.5,2
0,U3870,NAND2X0,((! net_1152) | (! net_4733)),"['net_1152', 'net_4733']","[0.5, 0.5]",0.5,0.5,2
0,U3872,NAND2X0,((! net_1722) | (! net_4727)),"['net_1722', 'net_4727']","[0.5, 0.5]",0.5,0.5,2
0,U3873,NAND2X0,((! net_1436) | (! net_4730)),"['net_1436', 'net_4730']","[0.5, 0.5]",0.5,0.5,2
0,U3874,NAND2X0,((! net_4736) | (! net_867)),"['net_4736', 'net_867']","[0.5, 0.5]",0.5,0.5,2
0,U3875,OR2X1,(net_1152 | net_4733),"['net_1152', 'net_4733']","[0.5, 0.5]",0.5,0.5,2
0,U3876,OR2X1,(net_1150 | net_4992),"['net_1150', 'net_4992']","[0.5, 0.5]",0.5,0.5,2
0,U3877,OR2X1,(net_1148 | net_5182),"['net_1148', 'net_5182']","[0.5, 0.5]",0.5,0.5,2
0,U3878,OR2X1,(net_1720 | net_4986),"['net_1720', 'net_4986']","[0.5, 0.5]",0.5,0.5,2
0,U3879,OR2X1,(net_1434 | net_4989),"['net_1434', 'net_4989']","[0.5, 0.5]",0.5,0.5,2
0,U3880,OR2X1,(net_4995 | net_589),"['net_4995', 'net_589']","[0.5, 0.5]",0.5,0.5,2
0,U3882,AO222X1,((net_5874 & net_651) | ((net_1704 & net_522) | (net_1705 & net_5946))),"['net_1704', 'net_1705', 'net_522', 'net_5874', 'net_5946', 'net_651']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3883,AO222X1,((net_1418 & net_5875) | ((net_1417 & net_516) | (net_1419 & net_5951))),"['net_1417', 'net_1418', 'net_1419', 'net_516', 'net_5875', 'net_5951']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3884,AO222X1,((net_5878 & net_850) | ((net_509 & net_849) | (net_588 & net_5961))),"['net_509', 'net_5878', 'net_588', 'net_5961', 'net_849', 'net_850']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3885,AO222X1,((net_1699 & net_5874) | ((net_1698 & net_522) | (net_1700 & net_5946))),"['net_1698', 'net_1699', 'net_1700', 'net_522', 'net_5874', 'net_5946']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3886,AO222X1,((net_1412 & net_5875) | ((net_1413 & net_5951) | (net_516 & net_629))),"['net_1412', 'net_1413', 'net_516', 'net_5875', 'net_5951', 'net_629']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3887,AO222X1,((net_5878 & net_844) | ((net_509 & net_843) | (net_5961 & net_845))),"['net_509', 'net_5878', 'net_5961', 'net_843', 'net_844', 'net_845']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U3891,NOR3X1,((! net_341) & ((! net_1566) & (! net_3274))),"['net_1566', 'net_3274', 'net_341']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U3892,NAND2X1,((! net_4472) | (! net_610)),"['net_4472', 'net_610']","[0.5, 0.5]",0.5,0.5,2
0,U3893,NAND2X0,((! net_5918) | (! net_605)),"['net_5918', 'net_605']","[0.5, 0.5]",0.5,0.5,2
0,U3894,NAND2X0,((! net_5919) | (! net_5946)),"['net_5919', 'net_5946']","[0.5, 0.5]",0.5,0.5,2
0,U3895,NAND2X0,((! net_5919) | (! net_5951)),"['net_5919', 'net_5951']","[0.5, 0.5]",0.5,0.5,2
0,U3896,INVX0,(! net_3766),['net_3766'],[1.0],1.0,1.0,1
0,U3897,INVX0,(! net_3679),['net_3679'],[1.0],1.0,1.0,1
0,U3898,INVX0,(! net_3539),['net_3539'],[1.0],1.0,1.0,1
0,U3899,INVX0,(! net_3678),['net_3678'],[1.0],1.0,1.0,1
0,U3900,INVX0,(! net_3538),['net_3538'],[1.0],1.0,1.0,1
0,U3903,INVX0,(! net_3608),['net_3608'],[1.0],1.0,1.0,1
0,U3904,NAND2X0,((! net_3784) | (! net_3785)),"['net_3784', 'net_3785']","[0.5, 0.5]",0.5,0.5,2
0,U3905,NAND2X0,((! net_3708) | (! net_3709)),"['net_3708', 'net_3709']","[0.5, 0.5]",0.5,0.5,2
0,U3906,NAND2X0,((! net_3568) | (! net_3569)),"['net_3568', 'net_3569']","[0.5, 0.5]",0.5,0.5,2
0,U3907,NAND2X0,((! net_3638) | (! net_3639)),"['net_3638', 'net_3639']","[0.5, 0.5]",0.5,0.5,2
0,U3908,INVX0,(! net_3752),['net_3752'],[1.0],1.0,1.0,1
0,U3909,INVX0,(! net_3699),['net_3699'],[1.0],1.0,1.0,1
0,U3910,INVX0,(! net_3629),['net_3629'],[1.0],1.0,1.0,1
0,U3911,INVX0,(! net_3559),['net_3559'],[1.0],1.0,1.0,1
0,U3912,INVX0,(! net_3757),['net_3757'],[1.0],1.0,1.0,1
0,U3913,INVX0,(! net_3688),['net_3688'],[1.0],1.0,1.0,1
0,U3914,INVX0,(! net_3618),['net_3618'],[1.0],1.0,1.0,1
0,U3915,INVX0,(! net_3548),['net_3548'],[1.0],1.0,1.0,1
0,U3916,INVX0,(! net_3761),['net_3761'],[1.0],1.0,1.0,1
0,U3917,INVX0,(! net_3755),['net_3755'],[1.0],1.0,1.0,1
0,U3918,INVX0,(! net_3692),['net_3692'],[1.0],1.0,1.0,1
0,U3919,INVX0,(! net_3622),['net_3622'],[1.0],1.0,1.0,1
0,U3920,INVX0,(! net_3552),['net_3552'],[1.0],1.0,1.0,1
0,U3921,INVX0,(! net_3783),['net_3783'],[1.0],1.0,1.0,1
0,U3922,INVX0,(! net_3697),['net_3697'],[1.0],1.0,1.0,1
0,U3923,INVX0,(! net_3627),['net_3627'],[1.0],1.0,1.0,1
0,U3924,INVX0,(! net_3557),['net_3557'],[1.0],1.0,1.0,1
0,U3925,INVX0,(! net_3744),['net_3744'],[1.0],1.0,1.0,1
0,U3926,INVX0,(! net_3667),['net_3667'],[1.0],1.0,1.0,1
0,U3927,INVX0,(! net_3597),['net_3597'],[1.0],1.0,1.0,1
0,U3928,INVX0,(! net_3527),['net_3527'],[1.0],1.0,1.0,1
0,U3929,INVX0,(! net_3776),['net_3776'],[1.0],1.0,1.0,1
0,U3930,INVX0,(! net_3683),['net_3683'],[1.0],1.0,1.0,1
0,U3931,INVX0,(! net_3613),['net_3613'],[1.0],1.0,1.0,1
0,U3932,INVX0,(! net_3543),['net_3543'],[1.0],1.0,1.0,1
0,U3933,INVX0,(! net_3675),['net_3675'],[1.0],1.0,1.0,1
0,U3934,INVX0,(! net_3535),['net_3535'],[1.0],1.0,1.0,1
0,U3935,NAND2X0,((! net_1964) | (! net_5881)),"['net_1964', 'net_5881']","[0.5, 0.5]",0.5,0.5,2
0,U3936,NAND2X0,((! net_1965) | (! net_5419)),"['net_1965', 'net_5419']","[0.5, 0.5]",0.5,0.5,2
0,U3937,NAND2X0,((! net_1564) | (! net_3630)),"['net_1564', 'net_3630']","[0.5, 0.5]",0.5,0.5,2
0,U3938,NAND2X0,((! net_3739) | (! net_3740)),"['net_3739', 'net_3740']","[0.5, 0.5]",0.5,0.5,2
0,U3939,OR2X1,(net_1967 | net_5354),"['net_1967', 'net_5354']","[0.5, 0.5]",0.5,0.5,2
0,U3940,OR2X1,(net_4472 | net_610),"['net_4472', 'net_610']","[0.5, 0.5]",0.5,0.5,2
0,U3941,OR2X1,(net_1724 | net_4464),"['net_1724', 'net_4464']","[0.5, 0.5]",0.5,0.5,2
0,U3942,OR2X1,(net_1438 | net_4468),"['net_1438', 'net_4468']","[0.5, 0.5]",0.5,0.5,2
0,U3943,OR2X1,(net_4476 | net_869),"['net_4476', 'net_869']","[0.5, 0.5]",0.5,0.5,2
0,U3944,AOI21X1,((! net_4266) & ((! net_1846) | (! net_3106))),"['net_1846', 'net_3106', 'net_4266']","[0.25, 0.25, 0.75]",0.4166666666666667,0.25,3
0,U3945,OR2X1,(net_1965 | net_5419),"['net_1965', 'net_5419']","[0.5, 0.5]",0.5,0.5,2
0,U3946,OR2X1,(net_5176 | net_652),"['net_5176', 'net_652']","[0.5, 0.5]",0.5,0.5,2
0,U3947,OR2X1,(net_1432 | net_5179),"['net_1432', 'net_5179']","[0.5, 0.5]",0.5,0.5,2
0,U3948,OR2X1,(net_5185 | net_864),"['net_5185', 'net_864']","[0.5, 0.5]",0.5,0.5,2
0,U3949,XOR3X1,((net_3729 & ((net_3728 & net_5818) | ((! net_3728) & (! net_5818)))) | ((! net_3729) & ((net_3728 | net_5818) & ((! net_3728) | (! net_5818))))),"['net_3728', 'net_3729', 'net_5818']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U3950,XOR2X1,((net_3730 | net_3731) & ((! net_3730) | (! net_3731))),"['net_3730', 'net_3731']","[1.0, 1.0]",1.0,1.0,2
0,U3951,XNOR3X1,((net_3654 | ((net_3653 & net_5819) | ((! net_3653) & (! net_5819)))) & ((! net_3654) | ((net_3653 | net_5819) & ((! net_3653) | (! net_5819))))),"['net_3653', 'net_3654', 'net_5819']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U3952,XOR2X1,((net_3655 | net_3656) & ((! net_3655) | (! net_3656))),"['net_3655', 'net_3656']","[1.0, 1.0]",1.0,1.0,2
0,U3953,XNOR3X1,((net_3584 | ((net_3583 & net_5820) | ((! net_3583) & (! net_5820)))) & ((! net_3584) | ((net_3583 | net_5820) & ((! net_3583) | (! net_5820))))),"['net_3583', 'net_3584', 'net_5820']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U3954,XOR2X1,((net_3585 | net_3586) & ((! net_3585) | (! net_3586))),"['net_3585', 'net_3586']","[1.0, 1.0]",1.0,1.0,2
0,U3955,XNOR3X1,((net_3514 | ((net_3513 & net_5821) | ((! net_3513) & (! net_5821)))) & ((! net_3514) | ((net_3513 | net_5821) & ((! net_3513) | (! net_5821))))),"['net_3513', 'net_3514', 'net_5821']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U3956,XOR2X1,((net_3515 | net_3516) & ((! net_3515) | (! net_3516))),"['net_3515', 'net_3516']","[1.0, 1.0]",1.0,1.0,2
0,U3957,NOR2X2,((! net_3418) & (! net_3610)),"['net_3418', 'net_3610']","[0.5, 0.5]",0.5,0.5,2
0,U3958,NOR2X0,((! net_4086) & (! net_5822)),"['net_4086', 'net_5822']","[0.5, 0.5]",0.5,0.5,2
0,U3959,XNOR2X1,((net_4087 & net_4088) | ((! net_4087) & (! net_4088))),"['net_4087', 'net_4088']","[1.0, 1.0]",1.0,1.0,2
0,U3960,NOR2X0,((! net_3907) & (! net_5823)),"['net_3907', 'net_5823']","[0.5, 0.5]",0.5,0.5,2
0,U3961,XNOR2X1,((net_3908 & net_3909) | ((! net_3908) & (! net_3909))),"['net_3908', 'net_3909']","[1.0, 1.0]",1.0,1.0,2
0,U3962,NOR2X0,((! net_3947) & (! net_5824)),"['net_3947', 'net_5824']","[0.5, 0.5]",0.5,0.5,2
0,U3963,XNOR2X1,((net_3948 & net_3949) | ((! net_3948) & (! net_3949))),"['net_3948', 'net_3949']","[1.0, 1.0]",1.0,1.0,2
0,U3964,NOR2X0,((! net_4086) & (! net_5825)),"['net_4086', 'net_5825']","[0.5, 0.5]",0.5,0.5,2
0,U3965,XNOR2X1,((net_4096 & net_4128) | ((! net_4096) & (! net_4128))),"['net_4096', 'net_4128']","[1.0, 1.0]",1.0,1.0,2
0,U3966,NOR2X0,((! net_3907) & (! net_5826)),"['net_3907', 'net_5826']","[0.5, 0.5]",0.5,0.5,2
0,U3967,XNOR2X1,((net_3917 & net_4137) | ((! net_3917) & (! net_4137))),"['net_3917', 'net_4137']","[1.0, 1.0]",1.0,1.0,2
0,U3968,NOR2X0,((! net_3947) & (! net_5827)),"['net_3947', 'net_5827']","[0.5, 0.5]",0.5,0.5,2
0,U3969,XNOR2X1,((net_3957 & net_4119) | ((! net_3957) & (! net_4119))),"['net_3957', 'net_4119']","[1.0, 1.0]",1.0,1.0,2
0,U3970,INVX0,(! net_3700),['net_3700'],[1.0],1.0,1.0,1
0,U3971,INVX0,(! net_3560),['net_3560'],[1.0],1.0,1.0,1
0,U3972,OR2X1,(net_5828 | net_5829),"['net_5828', 'net_5829']","[0.5, 0.5]",0.5,0.5,2
0,U3973,OA221X1,((net_1075 | net_5582) & (net_3762 & (net_1074 | net_5646))),"['net_1074', 'net_1075', 'net_3762', 'net_5582', 'net_5646']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U3974,OR2X1,(net_5830 | net_5831),"['net_5830', 'net_5831']","[0.5, 0.5]",0.5,0.5,2
0,U3975,OA221X1,((net_1926 | net_5579) & (net_3701 & (net_1925 | net_5643))),"['net_1925', 'net_1926', 'net_3701', 'net_5579', 'net_5643']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U3976,OR2X1,(net_5832 | net_5833),"['net_5832', 'net_5833']","[0.5, 0.5]",0.5,0.5,2
0,U3977,OA221X1,((net_1644 | net_5580) & (net_3631 & (net_1643 | net_5644))),"['net_1643', 'net_1644', 'net_3631', 'net_5580', 'net_5644']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U3978,OR2X1,(net_5834 | net_5835),"['net_5834', 'net_5835']","[0.5, 0.5]",0.5,0.5,2
0,U3979,OA221X1,((net_1358 | net_5581) & (net_3561 & (net_1357 | net_5645))),"['net_1357', 'net_1358', 'net_3561', 'net_5581', 'net_5645']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U3980,OAI21X1,((! net_5837) | ((! net_5835) & (! net_5836))),"['net_5835', 'net_5836', 'net_5837']","[0.25, 0.25, 0.75]",0.4166666666666667,0.25,3
0,U3981,AO221X1,((net_2093 & net_520) | (net_1277 | (net_5648 & net_5658))),"['net_1277', 'net_2093', 'net_520', 'net_5648', 'net_5658']","[0.5625, 0.1875, 0.1875, 0.1875, 0.1875]",0.2625,0.1875,5
0,U3982,NAND2X1,((! net_1967) | (! net_5354)),"['net_1967', 'net_5354']","[0.5, 0.5]",0.5,0.5,2
0,U3996,NAND2X0,((! net_3536) | (! net_5838)),"['net_3536', 'net_5838']","[0.5, 0.5]",0.5,0.5,2
0,U3997,NAND2X0,((! net_3676) | (! net_5839)),"['net_3676', 'net_5839']","[0.5, 0.5]",0.5,0.5,2
0,U3998,NOR4X1,(((! net_2093) & (! net_367)) & ((! net_3792) & (! net_996))),"['net_2093', 'net_367', 'net_3792', 'net_996']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U3999,NOR2X2,((! net_3285) & (! net_3767)),"['net_3285', 'net_3767']","[0.5, 0.5]",0.5,0.5,2
0,U4000,INVX0,(! net_6021),['net_6021'],[1.0],1.0,1.0,1
0,U4001,INVX0,(! net_6020),['net_6020'],[1.0],1.0,1.0,1
0,U4002,INVX0,(! net_6020),['net_6020'],[1.0],1.0,1.0,1
0,U4003,INVX0,(! net_6020),['net_6020'],[1.0],1.0,1.0,1
0,U4004,NOR2X0,((! net_3213) & (! net_3971)),"['net_3213', 'net_3971']","[0.5, 0.5]",0.5,0.5,2
0,U4005,NOR2X0,((! net_3180) & (! net_3985)),"['net_3180', 'net_3985']","[0.5, 0.5]",0.5,0.5,2
0,U4006,NOR2X0,((! net_3191) & (! net_4000)),"['net_3191', 'net_4000']","[0.5, 0.5]",0.5,0.5,2
0,U4007,NOR2X0,((! net_3202) & (! net_4014)),"['net_3202', 'net_4014']","[0.5, 0.5]",0.5,0.5,2
0,U4008,NOR2X0,((! net_3982) & (! net_4032)),"['net_3982', 'net_4032']","[0.5, 0.5]",0.5,0.5,2
0,U4009,NOR2X0,((! net_3997) & (! net_4048)),"['net_3997', 'net_4048']","[0.5, 0.5]",0.5,0.5,2
0,U4010,NOR2X0,((! net_4078) & (! net_5785)),"['net_4078', 'net_5785']","[0.5, 0.5]",0.5,0.5,2
0,U4011,NOR2X0,((! net_4063) & (! net_4064)),"['net_4063', 'net_4064']","[0.5, 0.5]",0.5,0.5,2
0,U4012,INVX0,(! net_6030),['net_6030'],[1.0],1.0,1.0,1
0,U4013,INVX0,(! net_6029),['net_6029'],[1.0],1.0,1.0,1
0,U4014,NOR2X0,((! net_4032) & (! net_5816)),"['net_4032', 'net_5816']","[0.5, 0.5]",0.5,0.5,2
0,U4015,NOR2X0,((! net_4048) & (! net_5817)),"['net_4048', 'net_5817']","[0.5, 0.5]",0.5,0.5,2
0,U4016,NOR2X0,((! net_3318) & (! net_4063)),"['net_3318', 'net_4063']","[0.5, 0.5]",0.5,0.5,2
0,U4017,NOR2X0,((! net_3248) & (! net_4078)),"['net_3248', 'net_4078']","[0.5, 0.5]",0.5,0.5,2
0,U4018,INVX0,(! net_3971),['net_3971'],[1.0],1.0,1.0,1
0,U4019,INVX0,(! net_3985),['net_3985'],[1.0],1.0,1.0,1
0,U4020,INVX0,(! net_4000),['net_4000'],[1.0],1.0,1.0,1
0,U4021,INVX0,(! net_4014),['net_4014'],[1.0],1.0,1.0,1
0,U4022,INVX0,(! net_4064),['net_4064'],[1.0],1.0,1.0,1
0,U4023,INVX0,(! net_4032),['net_4032'],[1.0],1.0,1.0,1
0,U4024,INVX0,(! net_4048),['net_4048'],[1.0],1.0,1.0,1
0,U4025,INVX0,(! net_4063),['net_4063'],[1.0],1.0,1.0,1
0,U4026,INVX0,(! net_4078),['net_4078'],[1.0],1.0,1.0,1
0,U4027,INVX0,(! net_5967),['net_5967'],[1.0],1.0,1.0,1
0,U4028,INVX0,(! net_6035),['net_6035'],[1.0],1.0,1.0,1
0,U4029,INVX0,(! net_6036),['net_6036'],[1.0],1.0,1.0,1
0,U4030,INVX0,(! net_6036),['net_6036'],[1.0],1.0,1.0,1
0,U4031,INVX0,(! net_6035),['net_6035'],[1.0],1.0,1.0,1
0,U4032,INVX0,(! net_6034),['net_6034'],[1.0],1.0,1.0,1
0,U4033,INVX0,(! net_6033),['net_6033'],[1.0],1.0,1.0,1
0,U4034,INVX0,(! net_6033),['net_6033'],[1.0],1.0,1.0,1
0,U4035,INVX0,(! net_6032),['net_6032'],[1.0],1.0,1.0,1
0,U4036,INVX0,(! net_6032),['net_6032'],[1.0],1.0,1.0,1
0,U4037,INVX0,(! net_6033),['net_6033'],[1.0],1.0,1.0,1
0,U4038,INVX0,(! net_6031),['net_6031'],[1.0],1.0,1.0,1
0,U4039,INVX0,(! net_6031),['net_6031'],[1.0],1.0,1.0,1
0,U4040,INVX0,(! net_6030),['net_6030'],[1.0],1.0,1.0,1
0,U4041,INVX0,(! net_6029),['net_6029'],[1.0],1.0,1.0,1
