,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U1582,AO221X1,((((! net_2493) & ((! net_2492) & ((net_1517 & net_2277) & ((! net_2490) & (! (! net_2491)))))) & (! (! net_311))) | ((((! net_2491) & ((! net_2490) & (((! net_2492) & (! (! net_2493))) & (net_1517 & net_2277)))) & net_515) | ((! ((! net_2253) & net_2252)) & ((! ((! net_2264) | ((! net_2258) | (! net_2287)))) & ((! ((! net_2249) | ((! net_2202) | ((! net_2203) | (! net_2254))))) & (! ((! net_2265) | (! net_2273)))))))),"['net_1517', 'net_2202', 'net_2203', 'net_2249', 'net_2252', 'net_2253', 'net_2254', 'net_2258', 'net_2264', 'net_2265', 'net_2273', 'net_2277', 'net_2287', 'net_2490', 'net_2491', 'net_2492', 'net_2493', 'net_311', 'net_515']","[0.0303, 0.0021, 0.0018, 0.0027, 0.0017, 0.001, 0.0022, 0.0025, 0.0027, 0.003, 0.0034, 0.03, 0.0028, 0.0315, 0.0343, 0.0324, 0.0314, 0.0146, 0.0157]",0.012952631578947368,0.003,19
0,U1583,AO222X1,((((! ((! net_2288) | ((! net_2492) | (! net_422)))) & (net_1515 & net_2277)) & (! (! net_267))) | ((((net_1517 & net_2277) & (net_2288 & (net_421 & net_422))) & (! (! net_312))) | (((net_1515 & net_2277) & (net_2111 & net_2286)) & net_808))),"['net_1515', 'net_1517', 'net_2111', 'net_2277', 'net_2286', 'net_2288', 'net_2492', 'net_267', 'net_312', 'net_421', 'net_422', 'net_808']","[0.08447265625, 0.02587890625, 0.05712890625, 0.11572265625, 0.05712890625, 0.05322265625, 0.02392578125, 0.02392578125, 0.02587890625, 0.02587890625, 0.05322265625, 0.05712890625]",0.05029296875,0.05322265625,12
0,U1584,OA22X1,(((! ((! net_2100) & net_933)) | (((! net_2517) | (! ((! net_2519) | ((! net_2148) & (! net_2149))))) & ((! net_2519) | (! net_942)))) & (((! net_2100) & net_933) | net_2386)),"['net_2100', 'net_2148', 'net_2149', 'net_2386', 'net_2517', 'net_2519', 'net_933', 'net_942']","[0.25, 0.015625, 0.015625, 0.75, 0.140625, 0.109375, 0.25, 0.109375]",0.205078125,0.125,8
0,U1585,AOI22X1,(((! (! ((! (net_1515 & net_2277)) | (! net_2283)))) | (! net_892)) & ((! ((net_1515 & net_2277) & (net_2288 & (net_421 & net_422)))) | (! (! (! net_264))))),"['net_1515', 'net_2277', 'net_2283', 'net_2288', 'net_264', 'net_421', 'net_422', 'net_892']","[0.1484375, 0.1484375, 0.1171875, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.1171875]",0.078125,0.0703125,8
0,U1586,ISOLANDX1,((! (! ((! net_2077) & (! net_2078)))) & (! ((! net_2133) | ((! net_2132) | (! net_2494))))),"['net_2077', 'net_2078', 'net_2132', 'net_2133', 'net_2494']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U1587,INVX0,(! ((! (! net_2067)) & (! net_2052))),"['net_2052', 'net_2067']","[0.5, 0.5]",0.5,0.5,2
0,U1588,INVX0,(! ((! net_2548) & (((! net_734) | ((! net_2524) | (! net_514))) | net_2311))),"['net_2311', 'net_2524', 'net_2548', 'net_514', 'net_734']","[0.0625, 0.0625, 0.9375, 0.0625, 0.0625]",0.2375,0.0625,5
0,U1589,INVX0,(! (! (! net_2539))),['net_2539'],[1.0],1.0,1.0,1
0,U1590,NOR2X0,((! ((((! net_2269) | ((! net_2268) | ((! net_2266) | (! net_2267)))) & ((! net_1934) & (! net_2601))) | (((! net_2156) & ((! net_2388) & (! net_2601))) | ((net_2174 & net_2617) | ((((! net_2198) | ((! net_2197) | ((! net_2195) | (! net_2196)))) & net_1401) | (net_1402 & net_368)))))) & (! ((((! net_2234) | ((! net_2233) | ((! net_2231) | (! net_2232)))) & ((! net_1449) & (! net_2601))) | ((((! net_2198) | ((! net_2197) | ((! net_2195) | (! net_2196)))) & ((! net_2507) & ((! net_2506) & (! net_2623)))) | (((! net_2156) & net_2078) | ((net_1403 & net_1404) | (net_1405 & net_304))))))),"['net_1401', 'net_1402', 'net_1403', 'net_1404', 'net_1405', 'net_1449', 'net_1934', 'net_2078', 'net_2156', 'net_2174', 'net_2195', 'net_2196', 'net_2197', 'net_2198', 'net_2231', 'net_2232', 'net_2233', 'net_2234', 'net_2266', 'net_2267', 'net_2268', 'net_2269', 'net_2388', 'net_2506', 'net_2507', 'net_2601', 'net_2617', 'net_2623', 'net_304', 'net_368']","[0.1198, 0.0441, 0.046, 0.0454, 0.0483, 0.0245, 0.0205, 0.0392, 0.0562, 0.0452, 0.0096, 0.0119, 0.01, 0.012, 0.0012, 0.0022, 0.0017, 0.0019, 0.0022, 0.0018, 0.0014, 0.0016, 0.006, 0.0153, 0.0167, 0.0933, 0.044, 0.0161, 0.048, 0.0447]",0.027693333333333334,0.016399999999999998,30
0,U1591,NAND2X0,((! ((! ((! (net_2170 ^ (net_2169 ^ net_2499))) | ((! net_1447) & (! net_587)))) | ((! (net_2170 ^ (net_2169 ^ net_2499))) & (! (net_1447 | net_587))))) | (! (! (net_2192 | net_418)))),"['net_1447', 'net_2169', 'net_2170', 'net_2192', 'net_2499', 'net_418', 'net_587']","[0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125]",0.21428571428571427,0.25,7
0,U1592,AOI22X1,(((! ((net_1515 & net_2277) & (net_2288 & (net_421 & net_422)))) | (! (! (! net_266)))) & ((! ((net_1515 & net_2277) & (net_2111 & net_2286))) | (! net_499))),"['net_1515', 'net_2111', 'net_2277', 'net_2286', 'net_2288', 'net_266', 'net_421', 'net_422', 'net_499']","[0.08984375, 0.05859375, 0.08984375, 0.05859375, 0.02734375, 0.02734375, 0.02734375, 0.02734375, 0.05859375]",0.05164930555555555,0.05859375,9
0,U1593,NAND2X0,((! (! ((! net_1475) | (! net_2542)))) | (! net_522)),"['net_1475', 'net_2542', 'net_522']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U1594,AOI222X1,(((! (! ((! net_2289) | (! net_421)))) | (! net_608)) & (((! (! ((! (net_1515 & net_2277)) | (! net_2283)))) | (! net_806)) & ((! ((net_1515 & net_2277) & (net_2288 & (net_421 & net_422)))) | (! (! (! net_259)))))),"['net_1515', 'net_2277', 'net_2283', 'net_2288', 'net_2289', 'net_259', 'net_421', 'net_422', 'net_608', 'net_806']","[0.126953125, 0.126953125, 0.103515625, 0.017578125, 0.228515625, 0.017578125, 0.251953125, 0.017578125, 0.228515625, 0.103515625]",0.122265625,0.115234375,10
0,U1595,AOI222X1,(((! ((net_1517 & net_2277) & (net_2288 & (net_421 & net_422)))) | (! (! (! net_319)))) & (((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) | (! net_712)) & ((! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! ((! (net_2493 & (net_2492 & (net_2256 & net_2288)))) & (! net_2500))))) | (! net_543)))),"['net_1517', 'net_2256', 'net_2277', 'net_2288', 'net_2492', 'net_2493', 'net_2500', 'net_319', 'net_421', 'net_422', 'net_543', 'net_712']","[0.0224609375, 0.060546875, 0.0224609375, 0.083984375, 0.060546875, 0.060546875, 0.4619140625, 0.0224609375, 0.0224609375, 0.0224609375, 0.4619140625, 0.060546875]",0.113525390625,0.060546875,12
0,U1596,INVX0,(! ((! ((! net_2100) & net_933)) | ((! ((! net_2137) | ((! net_2136) | ((! net_2134) | (! net_2135))))) | (! (! net_2549))))),"['net_2100', 'net_2134', 'net_2135', 'net_2136', 'net_2137', 'net_2549', 'net_933']","[0.234375, 0.015625, 0.015625, 0.015625, 0.015625, 0.234375, 0.234375]",0.109375,0.015625,7
0,U1597,NAND4X0,((! ((! net_829) & ((! net_728) & ((! (net_807 | net_893)) & (! net_867))))) | ((! ((! net_776) & ((! net_802) & (! net_873)))) | ((! ((! ((! net_1087) | (! net_2613))) | ((! ((! net_2160) | (! net_2612))) | ((! ((! net_1337) | (! net_2611))) | (! ((! net_1203) | (! net_2608))))))) | (! net_2356)))),"['net_1087', 'net_1203', 'net_1337', 'net_2160', 'net_2356', 'net_2608', 'net_2611', 'net_2612', 'net_2613', 'net_728', 'net_776', 'net_802', 'net_807', 'net_829', 'net_867', 'net_873', 'net_893']","[0.0003, 0.0004, 0.0005, 0.0005, 0.0025, 0.0004, 0.0001, 0.0003, 0.0006, 0.003, 0.0024, 0.0023, 0.0029, 0.0035, 0.0034, 0.0026, 0.0022]",0.0016411764705882353,0.0022,17
0,U1598,NAND2X0,((! net_2352) | (! net_295)),"['net_2352', 'net_295']","[0.5, 0.5]",0.5,0.5,2
0,U1599,INVX0,(! net_271),['net_271'],[1.0],1.0,1.0,1
0,U1600,INVX0,(! (! net_271)),['net_271'],[1.0],1.0,1.0,1
0,U1601,INVX0,(! net_329),['net_329'],[1.0],1.0,1.0,1
0,U1602,INVX0,(! (! net_329)),['net_329'],[1.0],1.0,1.0,1
0,U1603,INVX0,(! net_328),['net_328'],[1.0],1.0,1.0,1
0,U1604,INVX0,(! (! net_328)),['net_328'],[1.0],1.0,1.0,1
0,U1605,INVX0,(! net_327),['net_327'],[1.0],1.0,1.0,1
0,U1606,INVX0,(! (! net_327)),['net_327'],[1.0],1.0,1.0,1
0,U1607,INVX0,(! net_326),['net_326'],[1.0],1.0,1.0,1
0,U1608,INVX0,(! (! net_326)),['net_326'],[1.0],1.0,1.0,1
0,U1609,INVX0,(! net_325),['net_325'],[1.0],1.0,1.0,1
0,U1610,INVX0,(! (! net_325)),['net_325'],[1.0],1.0,1.0,1
0,U1611,INVX0,(! net_322),['net_322'],[1.0],1.0,1.0,1
0,U1612,INVX0,(! (! net_322)),['net_322'],[1.0],1.0,1.0,1
0,U1613,INVX0,(! net_317),['net_317'],[1.0],1.0,1.0,1
0,U1614,INVX0,(! (! net_317)),['net_317'],[1.0],1.0,1.0,1
0,U1615,INVX0,(! net_313),['net_313'],[1.0],1.0,1.0,1
0,U1616,INVX0,(! (! net_313)),['net_313'],[1.0],1.0,1.0,1
0,U1617,INVX0,(! net_309),['net_309'],[1.0],1.0,1.0,1
0,U1618,INVX0,(! (! net_309)),['net_309'],[1.0],1.0,1.0,1
0,U1619,INVX0,(! net_305),['net_305'],[1.0],1.0,1.0,1
0,U1620,INVX0,(! (! net_305)),['net_305'],[1.0],1.0,1.0,1
0,U1621,INVX0,(! net_301),['net_301'],[1.0],1.0,1.0,1
0,U1622,INVX0,(! (! net_301)),['net_301'],[1.0],1.0,1.0,1
0,U1623,INVX0,(! net_300),['net_300'],[1.0],1.0,1.0,1
0,U1624,INVX0,(! (! net_300)),['net_300'],[1.0],1.0,1.0,1
0,U1625,INVX0,(! net_299),['net_299'],[1.0],1.0,1.0,1
0,U1626,INVX0,(! (! net_299)),['net_299'],[1.0],1.0,1.0,1
0,U1627,INVX0,(! net_298),['net_298'],[1.0],1.0,1.0,1
0,U1628,INVX0,(! (! net_298)),['net_298'],[1.0],1.0,1.0,1
0,U1629,INVX0,(! net_278),['net_278'],[1.0],1.0,1.0,1
0,U1630,INVX0,(! (! net_278)),['net_278'],[1.0],1.0,1.0,1
0,U1631,INVX0,(! net_276),['net_276'],[1.0],1.0,1.0,1
0,U1632,INVX0,(! (! net_276)),['net_276'],[1.0],1.0,1.0,1
0,U1633,INVX0,(! net_275),['net_275'],[1.0],1.0,1.0,1
0,U1634,INVX0,(! (! net_275)),['net_275'],[1.0],1.0,1.0,1
0,U1635,INVX0,(! net_253),['net_253'],[1.0],1.0,1.0,1
0,U1636,INVX0,(! (! net_253)),['net_253'],[1.0],1.0,1.0,1
0,U1637,INVX0,(! net_266),['net_266'],[1.0],1.0,1.0,1
0,U1638,INVX0,(! (! net_266)),['net_266'],[1.0],1.0,1.0,1
0,U1639,INVX0,(! net_264),['net_264'],[1.0],1.0,1.0,1
0,U1640,INVX0,(! (! net_264)),['net_264'],[1.0],1.0,1.0,1
0,U1641,INVX0,(! net_263),['net_263'],[1.0],1.0,1.0,1
0,U1642,INVX0,(! (! net_263)),['net_263'],[1.0],1.0,1.0,1
0,U1643,INVX0,(! net_318),['net_318'],[1.0],1.0,1.0,1
0,U1644,INVX0,(! (! net_318)),['net_318'],[1.0],1.0,1.0,1
0,U1645,INVX0,(! net_320),['net_320'],[1.0],1.0,1.0,1
0,U1646,INVX0,(! (! net_320)),['net_320'],[1.0],1.0,1.0,1
0,U1647,INVX0,(! net_319),['net_319'],[1.0],1.0,1.0,1
0,U1648,INVX0,(! (! net_319)),['net_319'],[1.0],1.0,1.0,1
0,U1649,INVX0,(! net_296),['net_296'],[1.0],1.0,1.0,1
0,U1650,INVX0,(! (! net_296)),['net_296'],[1.0],1.0,1.0,1
0,U1651,INVX0,(! net_282),['net_282'],[1.0],1.0,1.0,1
0,U1652,INVX0,(! (! net_282)),['net_282'],[1.0],1.0,1.0,1
0,U1653,INVX0,(! net_259),['net_259'],[1.0],1.0,1.0,1
0,U1654,INVX0,(! (! net_259)),['net_259'],[1.0],1.0,1.0,1
0,U1655,INVX0,(! net_321),['net_321'],[1.0],1.0,1.0,1
0,U1656,INVX0,(! (! net_321)),['net_321'],[1.0],1.0,1.0,1
0,U1657,INVX0,(! net_316),['net_316'],[1.0],1.0,1.0,1
0,U1658,INVX0,(! (! net_316)),['net_316'],[1.0],1.0,1.0,1
0,U1659,INVX0,(! net_315),['net_315'],[1.0],1.0,1.0,1
0,U1660,INVX0,(! (! net_315)),['net_315'],[1.0],1.0,1.0,1
0,U1661,INVX0,(! net_307),['net_307'],[1.0],1.0,1.0,1
0,U1662,INVX0,(! (! net_307)),['net_307'],[1.0],1.0,1.0,1
0,U1663,INVX0,(! net_265),['net_265'],[1.0],1.0,1.0,1
0,U1664,INVX0,(! (! net_265)),['net_265'],[1.0],1.0,1.0,1
0,U1665,INVX0,(! net_308),['net_308'],[1.0],1.0,1.0,1
0,U1666,INVX0,(! (! net_308)),['net_308'],[1.0],1.0,1.0,1
0,U1667,INVX0,(! net_260),['net_260'],[1.0],1.0,1.0,1
0,U1668,INVX0,(! (! net_260)),['net_260'],[1.0],1.0,1.0,1
0,U1669,INVX0,(! net_323),['net_323'],[1.0],1.0,1.0,1
