,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U1581,AO221X1,((net_2184 & net_404) | ((net_1443 & net_744) | net_2218)),"['net_1443', 'net_2184', 'net_2218', 'net_404', 'net_744']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U1582,AO221X1,((net_2215 & net_387) | ((net_2216 & net_515) | net_2217)),"['net_2215', 'net_2216', 'net_2217', 'net_387', 'net_515']","[0.1875, 0.1875, 0.5625, 0.1875, 0.1875]",0.2625,0.1875,5
0,U1583,AO222X1,((net_2220 & net_409) | ((net_2189 & net_388) | (net_2219 & net_808))),"['net_2189', 'net_2219', 'net_2220', 'net_388', 'net_409', 'net_808']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U1584,OA22X1,((net_1475 | net_2147) & (net_2133 | net_2386)),"['net_1475', 'net_2133', 'net_2147', 'net_2386']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U1585,AOI22X1,(((! net_1441) | (! net_892)) & ((! net_2184) | (! net_406))),"['net_1441', 'net_2184', 'net_406', 'net_892']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U1586,ISOLANDX1,((! net_2497) & net_1397),"['net_1397', 'net_2497']","[0.5, 0.5]",0.5,0.5,2
0,U1587,INVX0,(! net_2496),['net_2496'],[1.0],1.0,1.0,1
0,U1588,INVX0,(! net_2064),['net_2064'],[1.0],1.0,1.0,1
0,U1589,INVX0,(! net_2548),['net_2548'],[1.0],1.0,1.0,1
0,U1590,NOR2X0,((! net_1513) & (! net_2172)),"['net_1513', 'net_2172']","[0.5, 0.5]",0.5,0.5,2
0,U1591,NAND2X0,((! net_1512) | (! net_2527)),"['net_1512', 'net_2527']","[0.5, 0.5]",0.5,0.5,2
0,U1592,AOI22X1,(((! net_2184) | (! net_408)) & ((! net_2219) | (! net_499))),"['net_2184', 'net_2219', 'net_408', 'net_499']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U1593,NAND2X0,((! net_1398) | (! net_522)),"['net_1398', 'net_522']","[0.5, 0.5]",0.5,0.5,2
0,U1594,AOI222X1,(((! net_1440) | (! net_608)) & (((! net_1441) | (! net_806)) & ((! net_2184) | (! net_398)))),"['net_1440', 'net_1441', 'net_2184', 'net_398', 'net_608', 'net_806']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U1595,AOI222X1,(((! net_2189) | (! net_394)) & (((! net_2190) | (! net_712)) & ((! net_2191) | (! net_543)))),"['net_2189', 'net_2190', 'net_2191', 'net_394', 'net_543', 'net_712']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U1596,INVX0,(! net_2052),['net_2052'],[1.0],1.0,1.0,1
0,U1597,NAND4X0,((! net_2154) | ((! net_2153) | ((! net_2152) | (! net_2356)))),"['net_2152', 'net_2153', 'net_2154', 'net_2356']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U1598,NAND2X0,((! net_2352) | (! net_295)),"['net_2352', 'net_295']","[0.5, 0.5]",0.5,0.5,2
0,U1599,INVX0,(! net_271),['net_271'],[1.0],1.0,1.0,1
0,U1600,INVX0,(! net_2428),['net_2428'],[1.0],1.0,1.0,1
0,U1601,INVX0,(! net_329),['net_329'],[1.0],1.0,1.0,1
0,U1602,INVX0,(! net_2430),['net_2430'],[1.0],1.0,1.0,1
0,U1603,INVX0,(! net_328),['net_328'],[1.0],1.0,1.0,1
0,U1604,INVX0,(! net_2431),['net_2431'],[1.0],1.0,1.0,1
0,U1605,INVX0,(! net_327),['net_327'],[1.0],1.0,1.0,1
0,U1606,INVX0,(! net_2432),['net_2432'],[1.0],1.0,1.0,1
0,U1607,INVX0,(! net_326),['net_326'],[1.0],1.0,1.0,1
0,U1608,INVX0,(! net_2433),['net_2433'],[1.0],1.0,1.0,1
0,U1609,INVX0,(! net_325),['net_325'],[1.0],1.0,1.0,1
0,U1610,INVX0,(! net_2434),['net_2434'],[1.0],1.0,1.0,1
0,U1611,INVX0,(! net_322),['net_322'],[1.0],1.0,1.0,1
0,U1612,INVX0,(! net_2435),['net_2435'],[1.0],1.0,1.0,1
0,U1613,INVX0,(! net_317),['net_317'],[1.0],1.0,1.0,1
0,U1614,INVX0,(! net_2436),['net_2436'],[1.0],1.0,1.0,1
0,U1615,INVX0,(! net_313),['net_313'],[1.0],1.0,1.0,1
0,U1616,INVX0,(! net_2437),['net_2437'],[1.0],1.0,1.0,1
0,U1617,INVX0,(! net_309),['net_309'],[1.0],1.0,1.0,1
0,U1618,INVX0,(! net_2438),['net_2438'],[1.0],1.0,1.0,1
0,U1619,INVX0,(! net_305),['net_305'],[1.0],1.0,1.0,1
0,U1620,INVX0,(! net_2439),['net_2439'],[1.0],1.0,1.0,1
0,U1621,INVX0,(! net_301),['net_301'],[1.0],1.0,1.0,1
0,U1622,INVX0,(! net_2440),['net_2440'],[1.0],1.0,1.0,1
0,U1623,INVX0,(! net_300),['net_300'],[1.0],1.0,1.0,1
0,U1624,INVX0,(! net_2441),['net_2441'],[1.0],1.0,1.0,1
0,U1625,INVX0,(! net_299),['net_299'],[1.0],1.0,1.0,1
0,U1626,INVX0,(! net_2442),['net_2442'],[1.0],1.0,1.0,1
0,U1627,INVX0,(! net_298),['net_298'],[1.0],1.0,1.0,1
0,U1628,INVX0,(! net_2443),['net_2443'],[1.0],1.0,1.0,1
0,U1629,INVX0,(! net_278),['net_278'],[1.0],1.0,1.0,1
0,U1630,INVX0,(! net_2444),['net_2444'],[1.0],1.0,1.0,1
0,U1631,INVX0,(! net_276),['net_276'],[1.0],1.0,1.0,1
0,U1632,INVX0,(! net_2445),['net_2445'],[1.0],1.0,1.0,1
0,U1633,INVX0,(! net_275),['net_275'],[1.0],1.0,1.0,1
0,U1634,INVX0,(! net_2446),['net_2446'],[1.0],1.0,1.0,1
0,U1635,INVX0,(! net_253),['net_253'],[1.0],1.0,1.0,1
0,U1636,INVX0,(! net_2447),['net_2447'],[1.0],1.0,1.0,1
0,U1637,INVX0,(! net_266),['net_266'],[1.0],1.0,1.0,1
0,U1638,INVX0,(! net_2448),['net_2448'],[1.0],1.0,1.0,1
0,U1639,INVX0,(! net_264),['net_264'],[1.0],1.0,1.0,1
0,U1640,INVX0,(! net_2449),['net_2449'],[1.0],1.0,1.0,1
0,U1641,INVX0,(! net_263),['net_263'],[1.0],1.0,1.0,1
0,U1642,INVX0,(! net_2450),['net_2450'],[1.0],1.0,1.0,1
0,U1643,INVX0,(! net_318),['net_318'],[1.0],1.0,1.0,1
0,U1644,INVX0,(! net_2451),['net_2451'],[1.0],1.0,1.0,1
0,U1645,INVX0,(! net_320),['net_320'],[1.0],1.0,1.0,1
0,U1646,INVX0,(! net_2452),['net_2452'],[1.0],1.0,1.0,1
0,U1647,INVX0,(! net_319),['net_319'],[1.0],1.0,1.0,1
0,U1648,INVX0,(! net_2453),['net_2453'],[1.0],1.0,1.0,1
0,U1649,INVX0,(! net_296),['net_296'],[1.0],1.0,1.0,1
0,U1650,INVX0,(! net_2454),['net_2454'],[1.0],1.0,1.0,1
0,U1651,INVX0,(! net_282),['net_282'],[1.0],1.0,1.0,1
0,U1652,INVX0,(! net_2455),['net_2455'],[1.0],1.0,1.0,1
0,U1653,INVX0,(! net_259),['net_259'],[1.0],1.0,1.0,1
0,U1654,INVX0,(! net_2456),['net_2456'],[1.0],1.0,1.0,1
0,U1655,INVX0,(! net_321),['net_321'],[1.0],1.0,1.0,1
0,U1656,INVX0,(! net_2457),['net_2457'],[1.0],1.0,1.0,1
0,U1657,INVX0,(! net_316),['net_316'],[1.0],1.0,1.0,1
0,U1658,INVX0,(! net_2458),['net_2458'],[1.0],1.0,1.0,1
0,U1659,INVX0,(! net_315),['net_315'],[1.0],1.0,1.0,1
0,U1660,INVX0,(! net_2459),['net_2459'],[1.0],1.0,1.0,1
0,U1661,INVX0,(! net_307),['net_307'],[1.0],1.0,1.0,1
0,U1662,INVX0,(! net_2460),['net_2460'],[1.0],1.0,1.0,1
0,U1663,INVX0,(! net_265),['net_265'],[1.0],1.0,1.0,1
0,U1664,INVX0,(! net_2461),['net_2461'],[1.0],1.0,1.0,1
0,U1665,INVX0,(! net_308),['net_308'],[1.0],1.0,1.0,1
0,U1666,INVX0,(! net_2462),['net_2462'],[1.0],1.0,1.0,1
0,U1667,INVX0,(! net_260),['net_260'],[1.0],1.0,1.0,1
0,U1668,INVX0,(! net_2463),['net_2463'],[1.0],1.0,1.0,1
0,U1669,INVX0,(! net_323),['net_323'],[1.0],1.0,1.0,1
0,U1670,INVX0,(! net_2464),['net_2464'],[1.0],1.0,1.0,1
0,U1671,INVX0,(! net_314),['net_314'],[1.0],1.0,1.0,1
0,U1672,INVX0,(! net_2465),['net_2465'],[1.0],1.0,1.0,1
0,U1673,INVX0,(! net_312),['net_312'],[1.0],1.0,1.0,1
0,U1674,INVX0,(! net_2466),['net_2466'],[1.0],1.0,1.0,1
0,U1675,INVX0,(! net_270),['net_270'],[1.0],1.0,1.0,1
0,U1676,INVX0,(! net_2467),['net_2467'],[1.0],1.0,1.0,1
0,U1677,INVX0,(! net_269),['net_269'],[1.0],1.0,1.0,1
0,U1678,INVX0,(! net_2468),['net_2468'],[1.0],1.0,1.0,1
0,U1679,INVX0,(! net_268),['net_268'],[1.0],1.0,1.0,1
0,U1680,INVX0,(! net_2469),['net_2469'],[1.0],1.0,1.0,1
0,U1681,INVX0,(! net_267),['net_267'],[1.0],1.0,1.0,1
0,U1682,INVX0,(! net_2470),['net_2470'],[1.0],1.0,1.0,1
0,U1683,INVX0,(! net_324),['net_324'],[1.0],1.0,1.0,1
0,U1684,INVX0,(! net_2471),['net_2471'],[1.0],1.0,1.0,1
0,U1685,INVX0,(! net_311),['net_311'],[1.0],1.0,1.0,1
0,U1686,INVX0,(! net_2472),['net_2472'],[1.0],1.0,1.0,1
0,U1687,INVX0,(! net_310),['net_310'],[1.0],1.0,1.0,1
0,U1688,INVX0,(! net_2473),['net_2473'],[1.0],1.0,1.0,1
0,U1689,INVX0,(! net_262),['net_262'],[1.0],1.0,1.0,1
0,U1690,INVX0,(! net_2474),['net_2474'],[1.0],1.0,1.0,1
0,U1691,INVX0,(! net_261),['net_261'],[1.0],1.0,1.0,1
0,U1692,INVX0,(! net_2475),['net_2475'],[1.0],1.0,1.0,1
0,U1693,INVX0,(! net_297),['net_297'],[1.0],1.0,1.0,1
0,U1694,INVX0,(! net_2476),['net_2476'],[1.0],1.0,1.0,1
0,U1695,INVX0,(! net_280),['net_280'],[1.0],1.0,1.0,1
0,U1696,INVX0,(! net_2477),['net_2477'],[1.0],1.0,1.0,1
0,U1697,INVX0,(! net_279),['net_279'],[1.0],1.0,1.0,1
0,U1698,INVX0,(! net_2478),['net_2478'],[1.0],1.0,1.0,1
0,U1699,INVX0,(! net_257),['net_257'],[1.0],1.0,1.0,1
0,U1700,INVX0,(! net_2479),['net_2479'],[1.0],1.0,1.0,1
0,U1701,INVX0,(! net_256),['net_256'],[1.0],1.0,1.0,1
0,U1702,INVX0,(! net_2480),['net_2480'],[1.0],1.0,1.0,1
0,U1703,INVX0,(! net_255),['net_255'],[1.0],1.0,1.0,1
0,U1704,INVX0,(! net_2481),['net_2481'],[1.0],1.0,1.0,1
0,U1705,INVX0,(! net_254),['net_254'],[1.0],1.0,1.0,1
0,U1706,INVX0,(! net_2482),['net_2482'],[1.0],1.0,1.0,1
0,U1707,INVX0,(! net_288),['net_288'],[1.0],1.0,1.0,1
0,U1708,INVX0,(! net_2483),['net_2483'],[1.0],1.0,1.0,1
0,U1709,INVX0,(! net_281),['net_281'],[1.0],1.0,1.0,1
0,U1710,INVX0,(! net_2484),['net_2484'],[1.0],1.0,1.0,1
0,U1711,INVX0,(! net_283),['net_283'],[1.0],1.0,1.0,1
0,U1712,INVX0,(! net_2485),['net_2485'],[1.0],1.0,1.0,1
0,U1713,INVX0,(! net_303),['net_303'],[1.0],1.0,1.0,1
0,U1714,INVX0,(! net_2486),['net_2486'],[1.0],1.0,1.0,1
0,U1715,INVX0,(! net_302),['net_302'],[1.0],1.0,1.0,1
0,U1716,INVX0,(! net_2487),['net_2487'],[1.0],1.0,1.0,1
0,U1717,INVX0,(! net_289),['net_289'],[1.0],1.0,1.0,1
0,U1718,INVX0,(! net_2488),['net_2488'],[1.0],1.0,1.0,1
0,U1719,INVX0,(! net_290),['net_290'],[1.0],1.0,1.0,1
0,U1720,INVX0,(! net_2489),['net_2489'],[1.0],1.0,1.0,1
0,U1721,INVX0,(! net_287),['net_287'],[1.0],1.0,1.0,1
0,U1722,INVX0,(! net_2490),['net_2490'],[1.0],1.0,1.0,1
0,U1723,INVX0,(! net_286),['net_286'],[1.0],1.0,1.0,1
0,U1724,INVX0,(! net_2491),['net_2491'],[1.0],1.0,1.0,1
0,U1725,INVX0,(! net_284),['net_284'],[1.0],1.0,1.0,1
0,U1726,INVX0,(! net_2492),['net_2492'],[1.0],1.0,1.0,1
0,U1727,INVX0,(! net_285),['net_285'],[1.0],1.0,1.0,1
0,U1728,INVX0,(! net_2493),['net_2493'],[1.0],1.0,1.0,1
0,U1729,INVX0,(! net_2531),['net_2531'],[1.0],1.0,1.0,1
0,U1730,NOR2X0,((! net_2184) & (! net_2219)),"['net_2184', 'net_2219']","[0.5, 0.5]",0.5,0.5,2
0,U1731,NAND2X0,((! net_2282) | (! net_2283)),"['net_2282', 'net_2283']","[0.5, 0.5]",0.5,0.5,2
0,U1732,NOR2X0,((! net_2190) & (! net_2500)),"['net_2190', 'net_2500']","[0.5, 0.5]",0.5,0.5,2
0,U1733,NOR2X0,((! net_2190) & (! net_2279)),"['net_2190', 'net_2279']","[0.5, 0.5]",0.5,0.5,2
0,U1734,AND4X1,(net_2493 & (net_2492 & (net_2256 & net_2288))),"['net_2256', 'net_2288', 'net_2492', 'net_2493']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U1735,AOI222X1,(((! net_2193) | (! net_853)) & (((! net_2190) | (! net_752)) & ((! net_2191) | (! net_809)))),"['net_2190', 'net_2191', 'net_2193', 'net_752', 'net_809', 'net_853']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U1736,AOI222X1,(((! net_2193) | (! net_625)) & (((! net_2190) | (! net_732)) & ((! net_2191) | (! net_934)))),"['net_2190', 'net_2191', 'net_2193', 'net_625', 'net_732', 'net_934']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U1737,NAND4X1,((! net_2262) | ((! net_2261) | ((! net_2259) | (! net_2260)))),"['net_2259', 'net_2260', 'net_2261', 'net_2262']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U1738,INVX0,(! net_2194),['net_2194'],[1.0],1.0,1.0,1
0,U1739,INVX0,(! net_2549),['net_2549'],[1.0],1.0,1.0,1
0,U1740,INVX0,(! net_2549),['net_2549'],[1.0],1.0,1.0,1
0,U1741,INVX0,(! net_2273),['net_2273'],[1.0],1.0,1.0,1
0,U1742,NOR2X0,((! net_2274) & (! net_2275)),"['net_2274', 'net_2275']","[0.5, 0.5]",0.5,0.5,2
0,U1743,INVX0,(! net_2287),['net_2287'],[1.0],1.0,1.0,1
0,U1744,AND2X1,(net_2282 & net_2285),"['net_2282', 'net_2285']","[0.5, 0.5]",0.5,0.5,2
0,U1745,NAND2X0,((! net_2255) | (! net_2492)),"['net_2255', 'net_2492']","[0.5, 0.5]",0.5,0.5,2
0,U1746,INVX0,(! net_2549),['net_2549'],[1.0],1.0,1.0,1
0,U1747,INVX0,(! net_2180),['net_2180'],[1.0],1.0,1.0,1
0,U1748,NAND4X1,((! net_2210) | ((! net_2209) | ((! net_2207) | (! net_2208)))),"['net_2207', 'net_2208', 'net_2209', 'net_2210']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U1749,INVX0,(! net_2549),['net_2549'],[1.0],1.0,1.0,1
0,U1750,INVX0,(! net_2535),['net_2535'],[1.0],1.0,1.0,1
0,U1751,AND2X1,(net_2282 & net_2284),"['net_2282', 'net_2284']","[0.5, 0.5]",0.5,0.5,2
0,U1752,INVX0,(! net_2067),['net_2067'],[1.0],1.0,1.0,1
0,U1753,AND2X1,(net_2252 & net_2285),"['net_2252', 'net_2285']","[0.5, 0.5]",0.5,0.5,2
0,U1754,ISOLANDX1,((! net_2253) & net_2256),"['net_2253', 'net_2256']","[0.5, 0.5]",0.5,0.5,2
0,U1755,XOR3X1,(net_1960 ^ (net_1959 ^ net_2498)),"['net_1959', 'net_1960', 'net_2498']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U1756,XNOR3X1,(! (net_1968 ^ (net_1966 ^ net_1967))),"['net_1966', 'net_1967', 'net_1968']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U1757,XOR3X1,(net_2170 ^ (net_2169 ^ net_2499)),"['net_2169', 'net_2170', 'net_2499']","[1.0, 1.0, 1.0]",1.0,1.0,3
0,U1758,XNOR2X1,(! (net_1087 ^ net_1337)),"['net_1087', 'net_1337']","[1.0, 1.0]",1.0,1.0,2
0,U1759,NAND2X0,((! net_1337) | (! net_2611)),"['net_1337', 'net_2611']","[0.5, 0.5]",0.5,0.5,2
0,U1760,INVX0,(! net_2563),['net_2563'],[1.0],1.0,1.0,1
0,U1761,INVX0,(! net_2563),['net_2563'],[1.0],1.0,1.0,1
0,U1762,INVX0,(! net_2562),['net_2562'],[1.0],1.0,1.0,1
0,U1763,INVX0,(! net_2586),['net_2586'],[1.0],1.0,1.0,1
0,U1764,INVX0,(! net_2587),['net_2587'],[1.0],1.0,1.0,1
0,U1765,INVX0,(! net_2587),['net_2587'],[1.0],1.0,1.0,1
0,U1766,INVX0,(! net_2585),['net_2585'],[1.0],1.0,1.0,1
0,U1767,INVX0,(! net_2582),['net_2582'],[1.0],1.0,1.0,1
0,U1768,INVX0,(! net_2583),['net_2583'],[1.0],1.0,1.0,1
0,U1769,INVX0,(! net_2582),['net_2582'],[1.0],1.0,1.0,1
0,U1770,INVX0,(! net_2585),['net_2585'],[1.0],1.0,1.0,1
0,U1771,INVX0,(! net_2584),['net_2584'],[1.0],1.0,1.0,1
0,U1772,INVX0,(! net_2585),['net_2585'],[1.0],1.0,1.0,1
0,U1773,INVX0,(! net_2584),['net_2584'],[1.0],1.0,1.0,1
0,U1774,INVX0,(! net_2582),['net_2582'],[1.0],1.0,1.0,1
0,U1775,INVX0,(! net_2581),['net_2581'],[1.0],1.0,1.0,1
0,U1776,INVX0,(! net_2581),['net_2581'],[1.0],1.0,1.0,1
0,U1777,INVX0,(! net_2580),['net_2580'],[1.0],1.0,1.0,1
0,U1778,INVX0,(! net_2580),['net_2580'],[1.0],1.0,1.0,1
0,U1779,INVX0,(! net_2614),['net_2614'],[1.0],1.0,1.0,1
0,U1780,INVX0,(! net_2613),['net_2613'],[1.0],1.0,1.0,1
0,U1781,INVX0,(! net_2610),['net_2610'],[1.0],1.0,1.0,1
0,U1782,INVX0,(! net_2588),['net_2588'],[1.0],1.0,1.0,1
0,U1783,INVX0,(! net_2609),['net_2609'],[1.0],1.0,1.0,1
0,U1784,INVX0,(! net_2612),['net_2612'],[1.0],1.0,1.0,1
0,U1785,INVX0,(! net_2615),['net_2615'],[1.0],1.0,1.0,1
0,U1786,INVX0,(! net_2611),['net_2611'],[1.0],1.0,1.0,1
0,U1787,INVX0,(! net_2588),['net_2588'],[1.0],1.0,1.0,1
0,U1788,INVX0,(! net_2590),['net_2590'],[1.0],1.0,1.0,1
0,U1789,INVX0,(! net_2589),['net_2589'],[1.0],1.0,1.0,1
0,U1790,INVX0,(! net_2590),['net_2590'],[1.0],1.0,1.0,1
0,U1791,INVX0,(! net_2589),['net_2589'],[1.0],1.0,1.0,1
0,U1792,INVX0,(! net_2590),['net_2590'],[1.0],1.0,1.0,1
0,U1793,INVX0,(! net_2589),['net_2589'],[1.0],1.0,1.0,1
0,U1794,INVX0,(! net_2581),['net_2581'],[1.0],1.0,1.0,1
0,U1795,INVX0,(! net_2580),['net_2580'],[1.0],1.0,1.0,1
0,U1796,INVX0,(! net_2530),['net_2530'],[1.0],1.0,1.0,1
0,U1797,INVX0,(! net_2531),['net_2531'],[1.0],1.0,1.0,1
0,U1798,ISOLANDX1,((! net_2188) & net_2275),"['net_2188', 'net_2275']","[0.5, 0.5]",0.5,0.5,2
0,U1799,NAND2X0,((! net_2265) | (! net_2273)),"['net_2265', 'net_2273']","[0.5, 0.5]",0.5,0.5,2
0,U1800,INVX0,(! net_2532),['net_2532'],[1.0],1.0,1.0,1
0,U1801,INVX0,(! net_2535),['net_2535'],[1.0],1.0,1.0,1
0,U1802,INVX0,(! net_2535),['net_2535'],[1.0],1.0,1.0,1
0,U1803,INVX0,(! net_2532),['net_2532'],[1.0],1.0,1.0,1
0,U1804,INVX0,(! net_2533),['net_2533'],[1.0],1.0,1.0,1
0,U1805,INVX0,(! net_2534),['net_2534'],[1.0],1.0,1.0,1
0,U1806,INVX0,(! net_2534),['net_2534'],[1.0],1.0,1.0,1
0,U1807,INVX0,(! net_2535),['net_2535'],[1.0],1.0,1.0,1
0,U1808,INVX0,(! net_2533),['net_2533'],[1.0],1.0,1.0,1
0,U1809,INVX0,(! net_2533),['net_2533'],[1.0],1.0,1.0,1
0,U1810,INVX0,(! net_2534),['net_2534'],[1.0],1.0,1.0,1
0,U1811,INVX0,(! net_2050),['net_2050'],[1.0],1.0,1.0,1
0,U1812,INVX0,(! net_2622),['net_2622'],[1.0],1.0,1.0,1
0,U1813,INVX0,(! net_2621),['net_2621'],[1.0],1.0,1.0,1
0,U1814,INVX0,(! net_2620),['net_2620'],[1.0],1.0,1.0,1
0,U1815,INVX0,(! net_2622),['net_2622'],[1.0],1.0,1.0,1
0,U1816,INVX0,(! net_2619),['net_2619'],[1.0],1.0,1.0,1
0,U1817,INVX0,(! net_2592),['net_2592'],[1.0],1.0,1.0,1
0,U1818,INVX0,(! net_2623),['net_2623'],[1.0],1.0,1.0,1
0,U1819,INVX0,(! net_2619),['net_2619'],[1.0],1.0,1.0,1
0,U1820,INVX0,(! net_2618),['net_2618'],[1.0],1.0,1.0,1
0,U1821,INVX0,(! net_2591),['net_2591'],[1.0],1.0,1.0,1
0,U1822,INVX0,(! net_2591),['net_2591'],[1.0],1.0,1.0,1
0,U1823,INVX0,(! net_1563),['net_1563'],[1.0],1.0,1.0,1
0,U1824,INVX0,(! net_1584),['net_1584'],[1.0],1.0,1.0,1
0,U1825,INVX0,(! net_2599),['net_2599'],[1.0],1.0,1.0,1
