,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U208,NAND2X4,((! net_64) | (! net_65)),"['net_64', 'net_65']","[0.5, 0.5]",0.5,0.5,2
0,U207,NAND2X4,((! (((! net_185) | (! net_62)) & (! net_184))) | (! (((! net_129) | (! net_63)) & (! net_216)))),"['net_129', 'net_184', 'net_185', 'net_216', 'net_62', 'net_63']","[0.09375, 0.28125, 0.09375, 0.28125, 0.09375, 0.09375]",0.15625,0.09375,6
0,U206,NAND2X4,((! (! net_205)) | (! net_37)),"['net_205', 'net_37']","[0.5, 0.5]",0.5,0.5,2
0,U205,NAND2X4,((! ((! net_226) | (! net_37))) | (! (((! net_205) | (! net_82)) & (! net_215)))),"['net_205', 'net_215', 'net_226', 'net_37', 'net_82']","[0.1875, 0.5625, 0.1875, 0.1875, 0.1875]",0.2625,0.1875,5
0,U204,NAND2X4,((! (((! net_184) | (! net_192)) & (! net_188))) | (! (((! net_129) | (! net_63)) & ((! net_195) | (! net_196))))),"['net_129', 'net_184', 'net_188', 'net_192', 'net_195', 'net_196', 'net_63']","[0.140625, 0.140625, 0.421875, 0.140625, 0.140625, 0.140625, 0.140625]",0.18080357142857142,0.140625,7
0,U202,INVX32,(! ((! net_128) & (! net_87))),"['net_128', 'net_87']","[0.5, 0.5]",0.5,0.5,2
0,U201,NAND2X4,((! ((! net_144) | ((! net_99) | ((! net_100) | (! net_101))))) | (! ((! net_130) & (! net_134)))),"['net_100', 'net_101', 'net_130', 'net_134', 'net_144', 'net_99']","[0.03125, 0.03125, 0.46875, 0.46875, 0.03125, 0.03125]",0.17708333333333334,0.03125,6
0,U138,NAND4X1,((! net_144) | ((! net_99) | ((! net_100) | (! net_101)))),"['net_100', 'net_101', 'net_144', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U137,INVX32,(! ((! net_144) | ((! net_99) | ((! net_100) | (! net_101))))),"['net_100', 'net_101', 'net_144', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U135,AOI21X2,(((! (! net_160)) | (! net_87)) & (! net_130)),"['net_130', 'net_160', 'net_87']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U132,NAND4X1,((! net_145) | ((! net_133) | ((! net_100) | (! net_144)))),"['net_100', 'net_133', 'net_144', 'net_145']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U131,INVX32,(! ((! net_145) | ((! net_133) | ((! net_100) | (! net_144))))),"['net_100', 'net_133', 'net_144', 'net_145']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U129,AOI21X2,(((! net_134) | (! (! net_166))) & (! net_89)),"['net_134', 'net_166', 'net_89']","[0.25, 0.25, 0.75]",0.4166666666666667,0.25,3
0,U128,AND2X4,((((! net_134) | (! net_163)) & (! net_89)) & (((! net_173) | (! net_87)) & (! net_130))),"['net_130', 'net_134', 'net_163', 'net_173', 'net_87', 'net_89']","[0.28125, 0.09375, 0.09375, 0.09375, 0.09375, 0.28125]",0.15625,0.09375,6
0,U127,AND2X4,(net_144 & (net_157 & net_158)),"['net_144', 'net_157', 'net_158']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U126,AND2X4,((net_157 & net_158) & (net_98 ^ net_99)),"['net_157', 'net_158', 'net_98', 'net_99']","[0.25, 0.25, 0.25, 0.25]",0.25,0.25,4
0,U125,AND2X4,((net_157 & net_158) & (net_138 ^ net_220)),"['net_138', 'net_157', 'net_158', 'net_220']","[0.25, 0.25, 0.25, 0.25]",0.25,0.25,4
0,U124,AND2X4,((net_157 & net_158) & (net_101 ^ net_219)),"['net_101', 'net_157', 'net_158', 'net_219']","[0.25, 0.25, 0.25, 0.25]",0.25,0.25,4
0,U123,NOR2X4,((! net_130) & (! net_134)),"['net_130', 'net_134']","[0.5, 0.5]",0.5,0.5,2
0,U120,NOR2X4,((! net_91) & (! net_92)),"['net_91', 'net_92']","[0.5, 0.5]",0.5,0.5,2
0,U118,NAND4X1,((! net_132) | ((! ((! net_91) & (! net_92))) | ((! ((! net_130) & (! net_134))) | (! net_93)))),"['net_130', 'net_132', 'net_134', 'net_91', 'net_92', 'net_93']","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",0.03125,0.03125,6
0,U117,AOI22X2,(((! net_103) | (! net_130)) & ((! (! net_166)) | (! net_88))),"['net_103', 'net_130', 'net_166', 'net_88']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U116,NAND4X1,((! (((! net_103) | (! net_130)) & ((! net_163) | (! net_88)))) | ((! ((! net_132) | ((! net_162) | ((! net_171) | (! net_93))))) | ((! net_128) | (! ((! net_160) | (! net_171)))))),"['net_103', 'net_128', 'net_130', 'net_132', 'net_160', 'net_162', 'net_163', 'net_171', 'net_88', 'net_93']","[0.134765625, 0.404296875, 0.134765625, 0.017578125, 0.123046875, 0.017578125, 0.134765625, 0.158203125, 0.134765625, 0.017578125]",0.127734375,0.134765625,10
0,U114,AOI21X2,(((! ((! net_145) | ((! net_133) | ((! net_100) | (! net_144))))) | (! net_88)) & (! net_137)),"['net_100', 'net_133', 'net_137', 'net_144', 'net_145', 'net_88']","[0.03125, 0.03125, 0.53125, 0.03125, 0.03125, 0.46875]",0.1875,0.03125,6
0,U113,ISOLORX8,((((! net_166) | (! net_88)) & (! net_137)) | net_87),"['net_137', 'net_166', 'net_87', 'net_88']","[0.375, 0.125, 0.625, 0.125]",0.3125,0.25,4
0,U112,NAND3X4,((! net_137) | ((! net_128) | (! net_130))),"['net_128', 'net_130', 'net_137']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U111,NOR2X4,((! net_128) & (! net_87)),"['net_128', 'net_87']","[0.5, 0.5]",0.5,0.5,2
0,U109,NAND4X1,((! ((! net_160) | (! net_171))) | ((! (! net_172)) | ((! ((! net_137) | ((! net_128) | (! net_130)))) | (! (net_167 | net_87))))),"['net_128', 'net_130', 'net_137', 'net_160', 'net_167', 'net_171', 'net_172', 'net_87']","[0.0703125, 0.0703125, 0.0703125, 0.1640625, 0.1640625, 0.1640625, 0.4921875, 0.1640625]",0.169921875,0.1640625,8
0,U108,AND2X4,(((! net_130) & (! net_134)) & (! net_160)),"['net_130', 'net_134', 'net_160']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U107,NAND3X4,((! net_103) | ((! net_128) | (! net_130))),"['net_103', 'net_128', 'net_130']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U106,OAI21X2,((! ((! net_103) | ((! net_128) | (! net_130)))) | ((! net_128) & (! net_134))),"['net_103', 'net_128', 'net_130', 'net_134']","[0.25, 0.5, 0.25, 0.5]",0.375,0.375,4
0,U102,NAND3X4,((! net_75) | ((! net_73) | (! net_74))),"['net_73', 'net_74', 'net_75']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U101,NOR2X4,((! net_143) & (! ((! net_75) | ((! net_73) | (! net_74))))),"['net_143', 'net_73', 'net_74', 'net_75']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U100,NOR2X4,((! net_131) & (! ((! net_143) & (! net_175)))),"['net_131', 'net_143', 'net_175']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U99,INVX32,(! ((! net_131) & (! net_192))),"['net_131', 'net_192']","[0.5, 0.5]",0.5,0.5,2
0,U97,NOR2X4,((! net_135) & (! net_61)),"['net_135', 'net_61']","[0.5, 0.5]",0.5,0.5,2
0,U96,INVX32,(! ((! net_143) & (! net_175))),"['net_143', 'net_175']","[0.5, 0.5]",0.5,0.5,2
0,U95,NOR2X4,((! net_129) & (! net_135)),"['net_129', 'net_135']","[0.5, 0.5]",0.5,0.5,2
0,U94,NOR2X4,((! ((! net_75) | ((! net_73) | (! net_74)))) & (! net_72)),"['net_72', 'net_73', 'net_74', 'net_75']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U93,INVX32,(! ((! net_175) & (! net_72))),"['net_175', 'net_72']","[0.5, 0.5]",0.5,0.5,2
0,U92,AOI22X2,(((! (! net_192)) | (! ((! net_135) & (! net_61)))) & ((! (! net_189)) | (! ((! net_129) & (! net_135))))),"['net_129', 'net_135', 'net_189', 'net_192', 'net_61']","[0.1875, 0.4375, 0.1875, 0.1875, 0.1875]",0.2375,0.1875,5
0,U91,OAI21X2,((! (((! net_176) | (! net_184)) & ((! net_185) | (! net_195)))) | ((! net_129) & (! (! net_188)))),"['net_129', 'net_176', 'net_184', 'net_185', 'net_188', 'net_195']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U90,AND2X4,(net_143 & ((! net_177) | ((! net_129) & (! net_178)))),"['net_129', 'net_143', 'net_177', 'net_178']","[0.125, 0.625, 0.375, 0.125]",0.3125,0.25,4
0,U89,AND2X4,(((! net_177) | ((! net_129) & (! net_178))) & (net_72 ^ net_73)),"['net_129', 'net_177', 'net_178', 'net_72', 'net_73']","[0.125, 0.375, 0.125, 0.625, 0.625]",0.375,0.375,5
0,U88,AND2X4,(((! net_177) | ((! net_129) & (! net_178))) & (net_140 ^ net_225)),"['net_129', 'net_140', 'net_177', 'net_178', 'net_225']","[0.125, 0.625, 0.375, 0.125, 0.625]",0.375,0.375,5
0,U87,AND2X4,(((! net_177) | ((! net_129) & (! net_178))) & (net_224 ^ net_75)),"['net_129', 'net_177', 'net_178', 'net_224', 'net_75']","[0.125, 0.375, 0.125, 0.625, 0.625]",0.375,0.375,5
0,U85,OR4X4,(net_66 | (net_65 | (net_142 | net_64))),"['net_142', 'net_64', 'net_65', 'net_66']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U83,AOI22X2,(((! net_129) | (! net_63)) & ((! ((! net_129) & (! net_135))) | (! ((! net_181) | (! net_189))))),"['net_129', 'net_135', 'net_181', 'net_189', 'net_63']","[0.5, 0.375, 0.125, 0.125, 0.5]",0.325,0.375,5
0,U82,AOI21X2,(((! ((! net_135) & (! net_61))) | (! ((! net_143) & (! net_175)))) & (! ((! net_131) & (! ((! net_143) & (! net_175)))))),"['net_131', 'net_135', 'net_143', 'net_175', 'net_61']","[0.75, 0.125, 0.25, 0.25, 0.125]",0.3,0.25,5
0,U80,AOI21X2,(((! (! net_189)) | (! net_62)) & (! ((! net_135) & (! net_61)))),"['net_135', 'net_189', 'net_61', 'net_62']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U79,NAND3X4,((! net_48) | ((! net_131) | (! net_135))),"['net_131', 'net_135', 'net_48']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U77,AOI21X2,(((! net_129) | (! net_63)) & (! (! net_186))),"['net_129', 'net_186', 'net_63']","[0.25, 0.75, 0.25]",0.4166666666666667,0.25,3
0,U75,AOI22X2,(((! ((! net_131) & (! net_192))) | (! net_61)) & ((! ((! net_175) & (! net_72))) | (! ((! net_129) & (! net_135))))),"['net_129', 'net_131', 'net_135', 'net_175', 'net_192', 'net_61', 'net_72']","[0.109375, 0.234375, 0.109375, 0.109375, 0.234375, 0.234375, 0.109375]",0.16294642857142858,0.109375,7
0,U74,INVX32,(! (((! net_188) | (! net_61)) & ((! net_189) | (! net_195)))),"['net_188', 'net_189', 'net_195', 'net_61']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U73,INVX32,(! net_48),['net_48'],[1.0],1.0,1.0,1
0,U72,NAND3X4,((! net_135) | ((! net_131) | (! (! net_48)))),"['net_131', 'net_135', 'net_48']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U71,NAND3X4,((! ((! net_143) & (! net_175))) | ((! net_61) | (! net_63))),"['net_143', 'net_175', 'net_61', 'net_63']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U69,INVX32,(! ((! net_135) | ((! net_131) | (! net_191)))),"['net_131', 'net_135', 'net_191']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U68,INVX32,(! ((! net_129) & (! net_135))),"['net_129', 'net_135']","[0.5, 0.5]",0.5,0.5,2
0,U67,NOR2X4,((! ((! net_181) | (! net_189))) & (! (! net_195))),"['net_181', 'net_189', 'net_195']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U66,NOR2X4,((! (! net_194)) & (! ((! net_196) & (! net_197)))),"['net_194', 'net_196', 'net_197']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U65,AOI22X2,(((! net_141) | (! ((! net_196) & (! net_197)))) & ((! ((! net_198) & (! ((! net_196) & (! net_197))))) | (! net_64))),"['net_141', 'net_196', 'net_197', 'net_198', 'net_64']","[0.25, 0.25, 0.25, 0.375, 0.375]",0.3,0.25,5
0,U64,INVX32,(! (((! net_141) | (! net_202)) & ((! net_203) | (! net_64)))),"['net_141', 'net_202', 'net_203', 'net_64']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U63,AOI22X2,(((! ((! net_196) & (! net_197))) | (! (net_64 ^ net_65))) & ((! ((! net_198) & (! ((! net_196) & (! net_197))))) | (! net_65))),"['net_196', 'net_197', 'net_198', 'net_64', 'net_65']","[0.25, 0.25, 0.375, 0.25, 0.625]",0.35,0.25,5
0,U62,INVX32,(! (((! net_202) | (! net_247)) & ((! net_203) | (! net_65)))),"['net_202', 'net_203', 'net_247', 'net_65']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U61,AOI22X2,(((! ((! net_196) & (! net_197))) | (! (net_136 ^ net_222))) & ((! ((! net_198) & (! ((! net_196) & (! net_197))))) | (! net_66))),"['net_136', 'net_196', 'net_197', 'net_198', 'net_222', 'net_66']","[0.25, 0.25, 0.25, 0.375, 0.25, 0.375]",0.2916666666666667,0.25,6
0,U60,INVX32,(! (((! net_202) | (! net_246)) & ((! net_203) | (! net_66)))),"['net_202', 'net_203', 'net_246', 'net_66']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U59,AOI22X2,(((! ((! net_196) & (! net_197))) | (! (net_221 ^ net_67))) & ((! ((! net_198) & (! ((! net_196) & (! net_197))))) | (! net_67))),"['net_196', 'net_197', 'net_198', 'net_221', 'net_67']","[0.25, 0.25, 0.375, 0.25, 0.625]",0.35,0.25,5
0,U58,INVX32,(! (((! net_202) | (! net_245)) & ((! net_203) | (! net_67)))),"['net_202', 'net_203', 'net_245', 'net_67']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U57,NOR2X4,((! (((! net_129) | (! net_63)) & (! (! net_186)))) & (! (! net_186))),"['net_129', 'net_186', 'net_63']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U56,AOI21X2,(((! (((! net_129) | (! net_63)) & (! net_216))) | (! net_82)) & (! ((! (((! net_129) | (! net_63)) & (! net_216))) & (! net_216)))),"['net_129', 'net_216', 'net_63', 'net_82']","[0.125, 0.625, 0.125, 0.375]",0.3125,0.25,4
0,U55,INVX32,(! (((! net_129) | (! net_63)) & (! net_216))),"['net_129', 'net_216', 'net_63']","[0.25, 0.75, 0.25]",0.4166666666666667,0.25,3
0,U51,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_82)) & ((! (! net_186)) | (! net_36))),"['net_186', 'net_205', 'net_36', 'net_82']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U50,OAI21X2,((! (((! net_215) | (! net_82)) & ((! net_216) | (! net_36)))) | ((! net_147) & (! (! net_205)))),"['net_147', 'net_205', 'net_215', 'net_216', 'net_36', 'net_82']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U48,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_81)) & ((! (! net_186)) | (! net_35))),"['net_186', 'net_205', 'net_35', 'net_81']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U47,OAI21X2,((! (((! net_215) | (! net_81)) & ((! net_216) | (! net_35)))) | ((! net_148) & (! (! net_205)))),"['net_148', 'net_205', 'net_215', 'net_216', 'net_35', 'net_81']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U45,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_80)) & ((! (! net_186)) | (! net_34))),"['net_186', 'net_205', 'net_34', 'net_80']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U44,OAI21X2,((! (((! net_215) | (! net_80)) & ((! net_216) | (! net_34)))) | ((! net_149) & (! (! net_205)))),"['net_149', 'net_205', 'net_215', 'net_216', 'net_34', 'net_80']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U42,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_79)) & ((! (! net_186)) | (! net_33))),"['net_186', 'net_205', 'net_33', 'net_79']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U41,OAI21X2,((! (((! net_215) | (! net_79)) & ((! net_216) | (! net_33)))) | ((! net_150) & (! (! net_205)))),"['net_150', 'net_205', 'net_215', 'net_216', 'net_33', 'net_79']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U39,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_78)) & ((! (! net_186)) | (! net_32))),"['net_186', 'net_205', 'net_32', 'net_78']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U38,OAI21X2,((! (((! net_215) | (! net_78)) & ((! net_216) | (! net_32)))) | ((! net_151) & (! (! net_205)))),"['net_151', 'net_205', 'net_215', 'net_216', 'net_32', 'net_78']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U36,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_77)) & ((! (! net_186)) | (! net_31))),"['net_186', 'net_205', 'net_31', 'net_77']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U35,OAI21X2,((! (((! net_215) | (! net_77)) & ((! net_216) | (! net_31)))) | ((! net_152) & (! (! net_205)))),"['net_152', 'net_205', 'net_215', 'net_216', 'net_31', 'net_77']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U33,AOI22X2,(((! ((! net_205) & (! (! net_186)))) | (! net_76)) & ((! (! net_186)) | (! net_30))),"['net_186', 'net_205', 'net_30', 'net_76']","[0.5, 0.25, 0.5, 0.25]",0.375,0.375,4
0,U32,OAI21X2,((! (((! net_215) | (! net_76)) & ((! net_216) | (! net_30)))) | ((! net_146) & (! (! net_205)))),"['net_146', 'net_205', 'net_215', 'net_216', 'net_30', 'net_76']","[0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125]",0.28125,0.28125,6
0,U31,AOI22X2,(((! net_103) | (! ((! net_128) & (! net_87)))) & ((! (! ((! net_128) & (! net_87)))) | (! net_332))),"['net_103', 'net_128', 'net_332', 'net_87']","[0.25, 0.25, 0.75, 0.25]",0.375,0.25,4
0,U30,INVX32,(! (((! net_103) | (! net_172)) & ((! net_235) | (! net_332)))),"['net_103', 'net_172', 'net_235', 'net_332']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U29,AOI22X2,(((! ((! net_128) & (! net_87))) | (! net_332)) & ((! (! ((! net_128) & (! net_87)))) | (! net_331))),"['net_128', 'net_331', 'net_332', 'net_87']","[0.25, 0.75, 0.25, 0.25]",0.375,0.25,4
0,U28,INVX32,(! (((! net_172) | (! net_332)) & ((! net_235) | (! net_331)))),"['net_172', 'net_235', 'net_331', 'net_332']","[0.375, 0.375, 0.375, 0.375]",0.375,0.375,4
0,U27,AOI22X2,(((! ((! net_128) & (! net_87))) | (! net_331)) & ((! (! ((! net_128) & (! net_87)))) | (! net_330))),"['net_128', 'net_330', 'net_331', 'net_87']","[0.25, 0.75, 0.25, 0.25]",0.375,0.25,4
